Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
3,OrderStatus,1654420983.085158,1699,0,1
1,NewOrder,1654420983.086877,6059,0,1
1,NewOrder,1654420983.092951,8460,0,1
2,Payment,1654420983.101432,8325,0,1
1,NewOrder,1654420983.109775,8282,0,1
1,NewOrder,1654420983.118074,8346,0,1
1,NewOrder,1654420983.126439,8412,0,1
1,NewOrder,1654420983.134871,8371,0,1
2,Payment,1654420983.143261,8284,0,1
1,NewOrder,1654420983.151572,8374,0,1
1,NewOrder,1654420983.159964,8349,0,1
5,StockLevel,1654420983.168332,1519,0,1
1,NewOrder,1654420983.169867,15234,0,1
2,Payment,1654420983.185119,24962,0,1
2,Payment,1654420983.210100,8886,0,1
1,NewOrder,1654420983.219003,16111,0,1
4,Delivery,1654420983.235131,16965,0,1
1,NewOrder,1654420983.252112,8261,0,1
1,NewOrder,1654420983.260397,8339,0,1
1,NewOrder,1654420983.268748,8362,0,1
1,NewOrder,1654420983.277132,8263,0,1
2,Payment,1654420983.285411,8386,0,1
2,Payment,1654420983.293808,8418,0,1
1,NewOrder,1654420983.302349,16631,0,1
1,NewOrder,1654420983.319003,25039,0,1
1,NewOrder,1654420983.344069,17343,0,1
2,Payment,1654420983.361442,41066,0,1
1,NewOrder,1654420983.402530,17218,0,1
2,Payment,1654420983.419768,8411,0,1
2,Payment,1654420983.428203,8341,0,1
5,StockLevel,1654420983.436569,2520,0,1
1,NewOrder,1654420983.439111,55891,0,1
1,NewOrder,1654420983.495034,148284,0,1
4,Delivery,1654420983.643356,51919,0,1
2,Payment,1654420983.695303,8195,0,1
1,NewOrder,1654420983.703526,16753,0,1
2,Payment,1654420983.720310,8247,0,1
2,Payment,1654420983.728580,8327,0,1
2,Payment,1654420983.736926,8298,0,1
3,OrderStatus,1654420983.745249,1632,0,1
2,Payment,1654420983.746898,6590,0,1
5,StockLevel,1654420983.753507,2300,0,1
1,NewOrder,1654420983.755826,14549,0,1
1,NewOrder,1654420983.770394,16671,0,1
1,NewOrder,1654420983.787082,41818,0,1
2,Payment,1654420983.828931,8264,0,1
4,Delivery,1654420983.837224,33500,0,1
2,Payment,1654420983.870755,8224,0,1
1,NewOrder,1654420983.879002,16760,0,1
2,Payment,1654420983.895783,8405,0,1
2,Payment,1654420983.904203,8237,0,1
2,Payment,1654420983.912464,8473,0,1
3,OrderStatus,1654420983.920967,1948,0,1
1,NewOrder,1654420983.922943,31384,0,1
2,Payment,1654420983.954356,8234,0,1
1,NewOrder,1654420983.962613,16837,0,1
2,Payment,1654420983.979474,8248,0,1
1,NewOrder,1654420983.987745,16688,0,1
1,NewOrder,1654420984.004462,16746,0,1
1,NewOrder,1654420984.021241,16729,0,1
2,Payment,1654420984.037997,8271,0,1
2,Payment,1654420984.046292,33386,0,1
1,NewOrder,1654420984.079711,16672,0,1
1,NewOrder,1654420984.096411,16530,0,1
2,Payment,1654420984.112979,8290,0,1
1,NewOrder,1654420984.121317,16670,0,1
2,Payment,1654420984.138055,8304,0,1
2,Payment,1654420984.146378,8379,0,1
2,Payment,1654420984.154783,8303,0,1
2,Payment,1654420984.163108,8313,0,1
1,NewOrder,1654420984.171445,33577,0,1
2,Payment,1654420984.205052,8223,0,1
1,NewOrder,1654420984.213302,16653,0,1
2,Payment,1654420984.229980,8333,0,1
2,Payment,1654420984.238339,8293,0,1
3,OrderStatus,1654420984.246657,1978,0,1
1,NewOrder,1654420984.248662,23038,0,1
1,NewOrder,1654420984.271722,16718,0,1
1,NewOrder,1654420984.288459,8275,0,1
2,Payment,1654420984.296761,8431,0,1
5,StockLevel,1654420984.305206,1527,0,1
1,NewOrder,1654420984.306758,15156,0,1
2,Payment,1654420984.321942,8236,0,1
1,NewOrder,1654420984.330193,16892,0,1
2,Payment,1654420984.347109,8315,0,1
2,Payment,1654420984.355444,8295,0,1
1,NewOrder,1654420984.363765,16664,0,1
1,NewOrder,1654420984.380455,16696,0,1
2,Payment,1654420984.397179,8225,0,1
2,Payment,1654420984.405421,8311,0,1
1,NewOrder,1654420984.413749,8306,0,1
4,Delivery,1654420984.422066,16987,0,1
2,Payment,1654420984.439067,8226,0,1
1,NewOrder,1654420984.447305,8299,0,1
2,Payment,1654420984.455617,8393,0,1
1,NewOrder,1654420984.464019,8472,0,1
1,NewOrder,1654420984.472503,8243,0,1
2,Payment,1654420984.480756,8411,0,1
2,Payment,1654420984.489178,8468,0,1
1,NewOrder,1654420984.497667,16625,0,1
1,NewOrder,1654420984.514316,16624,0,1
1,NewOrder,1654420984.530958,16661,0,1
2,Payment,1654420984.547637,8336,0,1
1,NewOrder,1654420984.555987,27500,0,1
2,Payment,1654420984.583503,22652,0,1
1,NewOrder,1654420984.606185,16630,0,1
1,NewOrder,1654420984.622842,16747,0,1
1,NewOrder,1654420984.639614,16611,0,1
2,Payment,1654420984.656250,8863,0,1
2,Payment,1654420984.665139,7696,0,1
1,NewOrder,1654420984.672855,8348,0,1
2,Payment,1654420984.681223,8289,0,1
1,NewOrder,1654420984.689528,16732,0,1
2,Payment,1654420984.706305,8389,0,1
2,Payment,1654420984.714710,8443,0,1
1,NewOrder,1654420984.723178,16598,0,1
3,OrderStatus,1654420984.739808,2021,0,1
2,Payment,1654420984.741847,6170,0,1
2,Payment,1654420984.748035,8430,0,1
1,NewOrder,1654420984.756492,38285,0,1
3,OrderStatus,1654420984.794815,2538,0,1
2,Payment,1654420984.797387,9071,0,1
2,Payment,1654420984.806490,8323,0,1
1,NewOrder,1654420984.814836,8264,0,1
2,Payment,1654420984.823118,8416,0,1
2,Payment,1654420984.831549,8319,0,1
1,NewOrder,1654420984.839886,8343,0,1
1,NewOrder,1654420984.848244,8480,0,1
2,Payment,1654420984.856736,8713,0,1
5,StockLevel,1654420984.865466,1589,0,1
2,Payment,1654420984.867070,14674,0,1
1,NewOrder,1654420984.881761,8335,0,1
4,Delivery,1654420984.890113,16881,0,1
2,Payment,1654420984.907021,8376,0,1
2,Payment,1654420984.915419,8232,0,1
2,Payment,1654420984.923675,8338,0,1
2,Payment,1654420984.932033,8348,0,1
2,Payment,1654420984.940402,8289,0,1
2,Payment,1654420984.948712,8254,0,1
1,NewOrder,1654420984.956986,8387,0,1
2,Payment,1654420984.965387,25063,0,1
2,Payment,1654420984.990474,8310,0,1
1,NewOrder,1654420984.998805,16726,0,1
4,Delivery,1654420985.015554,25009,0,1
1,NewOrder,1654420985.040590,16778,0,1
2,Payment,1654420985.057395,8778,0,1
1,NewOrder,1654420985.066194,37542,0,1
1,NewOrder,1654420985.103756,20498,0,1
2,Payment,1654420985.124275,8294,0,1
2,Payment,1654420985.132595,8354,0,1
3,OrderStatus,1654420985.140970,1639,0,1
1,NewOrder,1654420985.142635,23469,0,1
3,OrderStatus,1654420985.166128,1649,0,1
2,Payment,1654420985.167803,31499,0,1
2,Payment,1654420985.199323,8249,0,1
1,NewOrder,1654420985.207594,16717,0,1
1,NewOrder,1654420985.224336,16708,0,1
3,OrderStatus,1654420985.241066,1071,0,1
1,NewOrder,1654420985.242152,15666,0,1
2,Payment,1654420985.257840,8216,0,1
1,NewOrder,1654420985.266083,16829,0,1
4,Delivery,1654420985.282936,25014,0,1
2,Payment,1654420985.307975,8341,0,1
1,NewOrder,1654420985.316338,16704,0,1
1,NewOrder,1654420985.333070,16784,0,1
1,NewOrder,1654420985.349880,16585,0,1
1,NewOrder,1654420985.366500,17351,0,1
1,NewOrder,1654420985.383877,16015,0,1
1,NewOrder,1654420985.399915,16794,0,1
1,NewOrder,1654420985.416733,16577,0,1
2,Payment,1654420985.433334,8319,0,1
1,NewOrder,1654420985.441674,16680,0,1
1,NewOrder,1654420985.458372,8231,0,1
2,Payment,1654420985.466619,8379,0,1
2,Payment,1654420985.475009,8354,0,1
2,Payment,1654420985.483375,33356,0,1
1,NewOrder,1654420985.516747,8838,0,1
2,Payment,1654420985.525602,7809,0,1
1,NewOrder,1654420985.533429,16813,0,1
1,NewOrder,1654420985.550278,8286,0,1
1,NewOrder,1654420985.558586,16690,0,1
2,Payment,1654420985.575305,8318,0,1
2,Payment,1654420985.583645,8241,0,1
2,Payment,1654420985.591908,8395,0,1
3,OrderStatus,1654420985.600324,1751,0,1
1,NewOrder,1654420985.602100,14901,0,1
1,NewOrder,1654420985.617023,41748,0,1
5,StockLevel,1654420985.658793,3382,0,1
2,Payment,1654420985.662205,38210,0,1
2,Payment,1654420985.700445,8331,0,1
1,NewOrder,1654420985.708799,16726,0,1
1,NewOrder,1654420985.725551,16661,0,1
4,Delivery,1654420985.742239,41799,0,1
1,NewOrder,1654420985.784069,16600,0,1
1,NewOrder,1654420985.800696,17109,0,1
3,OrderStatus,1654420985.817828,1669,0,1
1,NewOrder,1654420985.819519,14453,0,1
2,Payment,1654420985.833992,8300,0,1
1,NewOrder,1654420985.842309,16834,0,1
5,StockLevel,1654420985.859179,2966,0,1
1,NewOrder,1654420985.862173,22117,0,1
2,Payment,1654420985.884316,8230,0,1
1,NewOrder,1654420985.892567,25072,0,1
4,Delivery,1654420985.917667,33313,0,1
1,NewOrder,1654420985.951005,8303,0,1
2,Payment,1654420985.959325,8378,0,1
2,Payment,1654420985.967719,8368,0,1
1,NewOrder,1654420985.976110,16720,0,1
1,NewOrder,1654420985.992856,16750,0,1
2,Payment,1654420986.009660,8153,0,1
1,NewOrder,1654420986.017871,16813,0,1
1,NewOrder,1654420986.034703,58286,0,1
1,NewOrder,1654420986.093010,16799,0,1
1,NewOrder,1654420986.109824,8153,0,1
4,Delivery,1654420986.117990,17458,0,1
1,NewOrder,1654420986.135463,7688,0,1
1,NewOrder,1654420986.143164,16860,0,1
2,Payment,1654420986.160039,8213,0,1
1,NewOrder,1654420986.168271,16822,0,1
2,Payment,1654420986.185115,8307,0,1
1,NewOrder,1654420986.193439,16568,0,1
2,Payment,1654420986.210031,8374,0,1
2,Payment,1654420986.218426,8410,0,1
1,NewOrder,1654420986.226853,33392,0,1
2,Payment,1654420986.260272,8220,0,1
2,Payment,1654420986.268523,8242,0,1
1,NewOrder,1654420986.276784,16858,0,1
1,NewOrder,1654420986.293662,16579,0,1
1,NewOrder,1654420986.310274,16668,0,1
1,NewOrder,1654420986.326961,16633,0,1
2,Payment,1654420986.343613,8377,0,1
2,Payment,1654420986.352015,8387,0,1
1,NewOrder,1654420986.360428,33339,0,1
1,NewOrder,1654420986.393792,16716,0,1
1,NewOrder,1654420986.410528,16762,0,1
2,Payment,1654420986.427310,8239,0,1
1,NewOrder,1654420986.435570,16661,0,1
1,NewOrder,1654420986.452261,16621,0,1
1,NewOrder,1654420986.468902,8368,0,1
1,NewOrder,1654420986.477292,16664,0,1
1,NewOrder,1654420986.493977,24922,0,1
1,NewOrder,1654420986.518931,16781,0,1
2,Payment,1654420986.535733,8295,0,1
5,StockLevel,1654420986.544046,2538,0,1
2,Payment,1654420986.546604,14267,0,1
2,Payment,1654420986.560889,8254,0,1
1,NewOrder,1654420986.569161,16685,0,1
1,NewOrder,1654420986.585867,16640,0,1
2,Payment,1654420986.602532,8322,0,1
1,NewOrder,1654420986.610876,33446,0,1
1,NewOrder,1654420986.644346,16678,0,1
2,Payment,1654420986.661043,8294,0,1
2,Payment,1654420986.669354,8312,0,1
2,Payment,1654420986.677684,8297,0,1
4,Delivery,1654420986.686003,25054,0,1
5,StockLevel,1654420986.711069,1873,0,1
1,NewOrder,1654420986.712951,14972,0,1
2,Payment,1654420986.727940,24935,0,1
2,Payment,1654420986.752901,8209,0,1
4,Delivery,1654420986.761133,16753,0,1
5,StockLevel,1654420986.777900,1456,0,1
2,Payment,1654420986.779366,15423,0,1
3,OrderStatus,1654420986.794807,1647,0,1
5,StockLevel,1654420986.796470,2656,0,1
1,NewOrder,1654420986.799142,20750,0,1
2,Payment,1654420986.819910,8192,0,1
2,Payment,1654420986.828121,8321,0,1
2,Payment,1654420986.836461,8271,0,1
2,Payment,1654420986.844748,8366,0,1
5,StockLevel,1654420986.853137,2505,0,1
3,OrderStatus,1654420986.855662,1199,0,1
1,NewOrder,1654420986.856875,12929,0,1
1,NewOrder,1654420986.869819,34269,0,1
1,NewOrder,1654420986.904116,15905,0,1
1,NewOrder,1654420986.920043,16617,0,1
1,NewOrder,1654420986.936682,16708,0,1
2,Payment,1654420986.953410,8283,0,1
1,NewOrder,1654420986.961712,16717,0,1
2,Payment,1654420986.978457,8226,0,1
2,Payment,1654420986.986718,8314,0,1
2,Payment,1654420986.995063,8321,0,1
1,NewOrder,1654420987.003415,25044,0,1
5,StockLevel,1654420987.028478,1750,0,1
1,NewOrder,1654420987.030241,15000,0,1
1,NewOrder,1654420987.045254,16630,0,1
1,NewOrder,1654420987.061900,16716,0,1
1,NewOrder,1654420987.078643,16595,0,1
2,Payment,1654420987.095261,8327,0,1
3,OrderStatus,1654420987.103605,1290,0,1
2,Payment,1654420987.104910,6996,0,1
1,NewOrder,1654420987.111924,8271,0,1
1,NewOrder,1654420987.120209,33590,0,1
1,NewOrder,1654420987.153819,16488,0,1
2,Payment,1654420987.170332,8338,0,1
4,Delivery,1654420987.178689,25129,0,1
4,Delivery,1654420987.203841,24998,0,1
2,Payment,1654420987.228860,8328,0,1
2,Payment,1654420987.237209,8338,0,1
2,Payment,1654420987.245566,8366,0,1
2,Payment,1654420987.253946,8263,0,1
2,Payment,1654420987.262226,8454,0,1
2,Payment,1654420987.270703,8285,0,1
1,NewOrder,1654420987.279009,16756,0,1
1,NewOrder,1654420987.295783,16599,0,1
2,Payment,1654420987.312404,8199,0,1
4,Delivery,1654420987.320619,25212,0,1
2,Payment,1654420987.345851,8322,0,1
1,NewOrder,1654420987.354193,25055,0,1
3,OrderStatus,1654420987.379267,935,0,1
1,NewOrder,1654420987.380213,16358,0,1
2,Payment,1654420987.396592,25382,0,1
5,StockLevel,1654420987.421992,2537,0,1
1,NewOrder,1654420987.424547,22106,0,1
2,Payment,1654420987.446674,8300,0,1
2,Payment,1654420987.454992,8338,0,1
1,NewOrder,1654420987.463348,16640,0,1
2,Payment,1654420987.480014,8167,0,1
5,StockLevel,1654420987.488203,2678,0,1
2,Payment,1654420987.490899,14016,0,1
2,Payment,1654420987.504931,8317,0,1
2,Payment,1654420987.513267,8354,0,1
4,Delivery,1654420987.521635,33513,0,1
1,NewOrder,1654420987.555167,8286,0,1
2,Payment,1654420987.563467,8465,0,1
2,Payment,1654420987.571948,8245,0,1
1,NewOrder,1654420987.580202,8381,0,1
1,NewOrder,1654420987.588594,8322,0,1
1,NewOrder,1654420987.596934,16802,0,1
1,NewOrder,1654420987.613754,16581,0,1
2,Payment,1654420987.630365,8274,0,1
1,NewOrder,1654420987.638661,41853,0,1
2,Payment,1654420987.680542,8305,0,1
2,Payment,1654420987.688865,8321,0,1
2,Payment,1654420987.697202,8333,0,1
1,NewOrder,1654420987.705552,16768,0,1
4,Delivery,1654420987.722343,24926,0,1
3,OrderStatus,1654420987.747291,924,0,1
5,StockLevel,1654420987.748228,3169,0,1
1,NewOrder,1654420987.751440,12525,0,1
1,NewOrder,1654420987.763999,8302,0,1
4,Delivery,1654420987.772312,33489,0,1
1,NewOrder,1654420987.805817,8278,0,1
2,Payment,1654420987.814107,8289,0,1
1,NewOrder,1654420987.822404,8466,0,1
1,NewOrder,1654420987.830878,8284,0,1
2,Payment,1654420987.839169,8319,0,1
1,NewOrder,1654420987.847495,8293,0,1
4,Delivery,1654420987.855796,16857,0,1
2,Payment,1654420987.872663,8324,0,1
1,NewOrder,1654420987.881000,8275,0,1
2,Payment,1654420987.889285,8423,0,1
3,OrderStatus,1654420987.897721,769,0,1
2,Payment,1654420987.898500,24266,0,1
2,Payment,1654420987.922779,8285,0,1
2,Payment,1654420987.931076,8321,0,1
2,Payment,1654420987.939408,8336,0,1
2,Payment,1654420987.947761,8462,0,1
1,NewOrder,1654420987.956238,16655,0,1
2,Payment,1654420987.972908,41627,0,1
1,NewOrder,1654420988.014552,33425,0,1
4,Delivery,1654420988.047992,16638,0,1
2,Payment,1654420988.064640,8450,0,1
2,Payment,1654420988.073099,8224,0,1
1,NewOrder,1654420988.081334,16814,0,1
1,NewOrder,1654420988.098163,16651,0,1
2,Payment,1654420988.114830,8234,0,1
2,Payment,1654420988.123077,8357,0,1
1,NewOrder,1654420988.131446,38190,0,1
1,NewOrder,1654420988.169650,11794,0,1
2,Payment,1654420988.181455,8429,0,1
5,StockLevel,1654420988.189892,1347,0,1
5,StockLevel,1654420988.191246,1463,0,1
1,NewOrder,1654420988.192715,13974,0,1
5,StockLevel,1654420988.206705,2121,0,1
1,NewOrder,1654420988.208838,14555,0,1
2,Payment,1654420988.223407,8226,0,1
2,Payment,1654420988.231647,8348,0,1
2,Payment,1654420988.240008,8382,0,1
2,Payment,1654420988.248402,8213,0,1
2,Payment,1654420988.256628,8298,0,1
4,Delivery,1654420988.264938,42043,0,1
2,Payment,1654420988.306996,8105,0,1
1,NewOrder,1654420988.315117,16827,0,1
4,Delivery,1654420988.331959,25126,0,1
1,NewOrder,1654420988.357101,16710,0,1
1,NewOrder,1654420988.373828,16597,0,1
1,NewOrder,1654420988.390441,36250,0,1
2,Payment,1654420988.426704,5368,0,1
1,NewOrder,1654420988.432082,8402,0,1
1,NewOrder,1654420988.440491,16939,0,1
1,NewOrder,1654420988.457446,25068,0,1
2,Payment,1654420988.482528,8289,0,1
1,NewOrder,1654420988.490831,16730,0,1
4,Delivery,1654420988.507577,44726,0,1
2,Payment,1654420988.552321,13592,0,1
1,NewOrder,1654420988.565929,25108,0,1
2,Payment,1654420988.591053,8218,0,1
2,Payment,1654420988.599285,8358,0,1
1,NewOrder,1654420988.607656,58424,0,1
2,Payment,1654420988.666097,33391,0,1
2,Payment,1654420988.699509,8216,0,1
3,OrderStatus,1654420988.707741,1597,0,1
1,NewOrder,1654420988.709351,15101,0,1
2,Payment,1654420988.724466,8237,0,1
1,NewOrder,1654420988.732721,16803,0,1
2,Payment,1654420988.749539,8315,0,1
1,NewOrder,1654420988.757866,16699,0,1
2,Payment,1654420988.774584,8366,0,1
3,OrderStatus,1654420988.782966,1480,0,1
1,NewOrder,1654420988.784459,40221,0,1
1,NewOrder,1654420988.824699,16606,0,1
1,NewOrder,1654420988.841323,16639,0,1
1,NewOrder,1654420988.857976,16681,0,1
3,OrderStatus,1654420988.874671,1471,0,1
2,Payment,1654420988.876156,6764,0,1
1,NewOrder,1654420988.882934,16710,0,1
4,Delivery,1654420988.899661,16712,0,1
2,Payment,1654420988.916390,25192,0,1
3,OrderStatus,1654420988.941604,1484,0,1
1,NewOrder,1654420988.943103,23412,0,1
2,Payment,1654420988.966530,8299,0,1
5,StockLevel,1654420988.974842,2435,0,1
1,NewOrder,1654420988.977293,14223,0,1
1,NewOrder,1654420988.991530,16712,0,1
2,Payment,1654420989.008256,8203,0,1
2,Payment,1654420989.016472,8342,0,1
1,NewOrder,1654420989.024827,16705,0,1
2,Payment,1654420989.041545,50114,0,1
2,Payment,1654420989.091677,8149,0,1
1,NewOrder,1654420989.099842,16847,0,1
4,Delivery,1654420989.116703,25011,0,1
3,OrderStatus,1654420989.141728,1541,0,1
1,NewOrder,1654420989.143289,15159,0,1
2,Payment,1654420989.158462,8265,0,1
2,Payment,1654420989.166741,8378,0,1
2,Payment,1654420989.175130,55872,0,1
2,Payment,1654420989.231024,10962,0,1
1,NewOrder,1654420989.242003,16585,0,1
2,Payment,1654420989.258602,8409,0,1
1,NewOrder,1654420989.267023,16537,0,1
1,NewOrder,1654420989.283577,16707,0,1
1,NewOrder,1654420989.300298,8338,0,1
2,Payment,1654420989.308648,8371,0,1
2,Payment,1654420989.317031,8356,0,1
2,Payment,1654420989.325400,8347,0,1
1,NewOrder,1654420989.333759,33399,0,1
4,Delivery,1654420989.367177,25037,0,1
1,NewOrder,1654420989.392233,16589,0,1
2,Payment,1654420989.408831,8348,0,1
1,NewOrder,1654420989.417188,16895,0,1
2,Payment,1654420989.434100,8222,0,1
1,NewOrder,1654420989.442335,16743,0,1
2,Payment,1654420989.459092,24973,0,1
