Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
1,NewOrder,1654497750.902944,16685,0,1
2,Payment,1654497750.919650,8329,0,1
5,StockLevel,1654497750.928001,2007,0,1
2,Payment,1654497750.930031,6228,0,1
1,NewOrder,1654497750.936279,8398,0,1
1,NewOrder,1654497750.944698,28825,0,1
2,Payment,1654497750.973563,4449,0,1
2,Payment,1654497750.978032,8425,0,1
1,NewOrder,1654497750.986479,8330,0,1
2,Payment,1654497750.994838,8322,0,1
1,NewOrder,1654497751.003188,8312,0,1
1,NewOrder,1654497751.011518,16822,0,1
1,NewOrder,1654497751.028374,16700,0,1
1,NewOrder,1654497751.045101,16615,0,1
1,NewOrder,1654497751.061753,16701,0,1
2,Payment,1654497751.078483,33274,0,1
1,NewOrder,1654497751.111787,16683,0,1
2,Payment,1654497751.128498,8272,0,1
1,NewOrder,1654497751.136792,16767,0,1
1,NewOrder,1654497751.153585,8299,0,1
1,NewOrder,1654497751.161908,16700,0,1
2,Payment,1654497751.178642,8309,0,1
1,NewOrder,1654497751.186980,16758,0,1
3,OrderStatus,1654497751.203765,2482,0,1
2,Payment,1654497751.206282,22467,0,1
2,Payment,1654497751.228782,8303,0,1
1,NewOrder,1654497751.237122,24905,0,1
1,NewOrder,1654497751.262053,16696,0,1
2,Payment,1654497751.278770,8294,0,1
4,Delivery,1654497751.287083,16768,0,1
2,Payment,1654497751.303870,8274,0,1
2,Payment,1654497751.312159,8428,0,1
2,Payment,1654497751.320613,8358,0,1
1,NewOrder,1654497751.329000,66743,0,1
1,NewOrder,1654497751.395787,16603,0,1
1,NewOrder,1654497751.412428,16671,0,1
4,Delivery,1654497751.429127,25176,0,1
3,OrderStatus,1654497751.454323,1923,0,1
1,NewOrder,1654497751.456270,14725,0,1
1,NewOrder,1654497751.471016,16709,0,1
2,Payment,1654497751.487746,25012,0,1
1,NewOrder,1654497751.512788,46932,0,1
2,Payment,1654497751.559743,30018,0,1
2,Payment,1654497751.589785,23019,0,1
2,Payment,1654497751.612835,33345,0,1
2,Payment,1654497751.646200,8303,0,1
1,NewOrder,1654497751.654523,16663,0,1
1,NewOrder,1654497751.671211,8368,0,1
1,NewOrder,1654497751.679606,8297,0,1
2,Payment,1654497751.687939,8287,0,1
2,Payment,1654497751.696252,8378,0,1
2,Payment,1654497751.704657,8293,0,1
2,Payment,1654497751.712976,8342,0,1
1,NewOrder,1654497751.721351,8262,0,1
2,Payment,1654497751.729635,8374,0,1
2,Payment,1654497751.738035,24967,0,1
1,NewOrder,1654497751.763028,16723,0,1
2,Payment,1654497751.779787,8288,0,1
2,Payment,1654497751.788104,8278,0,1
2,Payment,1654497751.796408,8338,0,1
2,Payment,1654497751.804772,8293,0,1
2,Payment,1654497751.813092,8321,0,1
1,NewOrder,1654497751.821435,8295,0,1
5,StockLevel,1654497751.829754,1488,0,1
2,Payment,1654497751.831260,15368,0,1
1,NewOrder,1654497751.846647,8265,0,1
2,Payment,1654497751.854930,8367,0,1
2,Payment,1654497751.863317,33347,0,1
1,NewOrder,1654497751.896695,16606,0,1
1,NewOrder,1654497751.913359,16714,0,1
1,NewOrder,1654497751.930155,16625,0,1
2,Payment,1654497751.946812,8262,0,1
1,NewOrder,1654497751.955104,16631,0,1
2,Payment,1654497751.971764,8307,0,1
1,NewOrder,1654497751.980097,33521,0,1
1,NewOrder,1654497752.013649,24970,0,1
2,Payment,1654497752.038650,8188,0,1
1,NewOrder,1654497752.046869,16717,0,1
5,StockLevel,1654497752.063610,1527,0,1
2,Payment,1654497752.065164,6753,0,1
4,Delivery,1654497752.071937,16750,0,1
1,NewOrder,1654497752.088709,8297,0,1
1,NewOrder,1654497752.097038,8336,0,1
2,Payment,1654497752.105414,33411,0,1
2,Payment,1654497752.138853,8264,0,1
2,Payment,1654497752.147142,8402,0,1
2,Payment,1654497752.155572,8323,0,1
5,StockLevel,1654497752.163920,2865,0,1
1,NewOrder,1654497752.166809,13817,0,1
2,Payment,1654497752.180659,8293,0,1
1,NewOrder,1654497752.189054,16565,0,1
1,NewOrder,1654497752.205650,25090,0,1
2,Payment,1654497752.230770,33365,0,1
2,Payment,1654497752.264168,8187,0,1
1,NewOrder,1654497752.272385,16687,0,1
3,OrderStatus,1654497752.289114,2709,0,1
1,NewOrder,1654497752.291849,13921,0,1
2,Payment,1654497752.305806,8290,0,1
2,Payment,1654497752.314131,8273,0,1
2,Payment,1654497752.322435,8259,0,1
2,Payment,1654497752.330714,8402,0,1
2,Payment,1654497752.339144,8341,0,1
1,NewOrder,1654497752.347501,8251,0,1
1,NewOrder,1654497752.355771,33462,0,1
1,NewOrder,1654497752.389253,37934,0,1
2,Payment,1654497752.427208,20452,0,1
2,Payment,1654497752.447688,8317,0,1
1,NewOrder,1654497752.456026,8326,0,1
2,Payment,1654497752.464375,8283,0,1
2,Payment,1654497752.472678,8310,0,1
2,Payment,1654497752.481018,8321,0,1
1,NewOrder,1654497752.489360,25080,0,1
2,Payment,1654497752.514459,28004,0,1
1,NewOrder,1654497752.542483,36227,0,1
2,Payment,1654497752.578749,19174,0,1
2,Payment,1654497752.597942,8141,0,1
2,Payment,1654497752.606099,8314,0,1
1,NewOrder,1654497752.614429,33415,0,1
1,NewOrder,1654497752.647864,8295,0,1
2,Payment,1654497752.656178,8303,0,1
1,NewOrder,1654497752.664497,8288,0,1
1,NewOrder,1654497752.672799,8348,0,1
1,NewOrder,1654497752.681158,8447,0,1
2,Payment,1654497752.689619,8434,0,1
2,Payment,1654497752.698085,8334,0,1
2,Payment,1654497752.706443,8265,0,1
1,NewOrder,1654497752.714728,16815,0,1
2,Payment,1654497752.731569,8320,0,1
1,NewOrder,1654497752.739915,24920,0,1
1,NewOrder,1654497752.764864,16652,0,1
2,Payment,1654497752.781542,8223,0,1
1,NewOrder,1654497752.789790,16730,0,1
2,Payment,1654497752.806539,8349,0,1
2,Payment,1654497752.814913,8291,0,1
2,Payment,1654497752.823226,8480,0,1
2,Payment,1654497752.831733,8202,0,1
2,Payment,1654497752.839970,8334,0,1
2,Payment,1654497752.848326,8283,0,1
1,NewOrder,1654497752.856634,33388,0,1
1,NewOrder,1654497752.890050,16672,0,1
4,Delivery,1654497752.906749,25066,0,1
4,Delivery,1654497752.931837,25235,0,1
1,NewOrder,1654497752.957093,16640,0,1
1,NewOrder,1654497752.973765,16713,0,1
1,NewOrder,1654497752.990502,25020,0,1
2,Payment,1654497753.015546,8285,0,1
1,NewOrder,1654497753.023862,16656,0,1
2,Payment,1654497753.040545,8237,0,1
2,Payment,1654497753.048807,8328,0,1
1,NewOrder,1654497753.057160,8349,0,1
2,Payment,1654497753.065530,8250,0,1
2,Payment,1654497753.073798,8463,0,1
1,NewOrder,1654497753.082274,8246,0,1
3,OrderStatus,1654497753.090534,1296,0,1
2,Payment,1654497753.091841,7112,0,1
1,NewOrder,1654497753.098963,8240,0,1
2,Payment,1654497753.107219,8447,0,1
5,StockLevel,1654497753.115691,3458,0,1
1,NewOrder,1654497753.119174,29932,0,1
3,OrderStatus,1654497753.149134,1824,0,1
2,Payment,1654497753.150991,6434,0,1
4,Delivery,1654497753.157452,33533,0,1
1,NewOrder,1654497753.191014,16722,0,1
1,NewOrder,1654497753.207765,25019,0,1
2,Payment,1654497753.232812,33904,0,1
5,StockLevel,1654497753.266749,3333,0,1
1,NewOrder,1654497753.270113,20906,0,1
1,NewOrder,1654497753.291053,17252,0,1
1,NewOrder,1654497753.308328,16750,0,1
1,NewOrder,1654497753.325110,16655,0,1
2,Payment,1654497753.341800,8406,0,1
2,Payment,1654497753.350231,8328,0,1
2,Payment,1654497753.358582,8319,0,1
1,NewOrder,1654497753.366932,33527,0,1
2,Payment,1654497753.400493,8038,0,1
2,Payment,1654497753.408561,8298,0,1
4,Delivery,1654497753.416883,33450,0,1
1,NewOrder,1654497753.450363,16681,0,1
4,Delivery,1654497753.467072,58501,0,1
1,NewOrder,1654497753.525602,66581,0,1
1,NewOrder,1654497753.592203,8359,0,1
2,Payment,1654497753.600596,8285,0,1
2,Payment,1654497753.608919,8296,0,1
1,NewOrder,1654497753.617242,33524,0,1
1,NewOrder,1654497753.650787,16467,0,1
2,Payment,1654497753.667272,8314,0,1
2,Payment,1654497753.675603,8342,0,1
2,Payment,1654497753.683964,8403,0,1
2,Payment,1654497753.692400,8316,0,1
1,NewOrder,1654497753.700743,16681,0,1
2,Payment,1654497753.717450,8354,0,1
1,NewOrder,1654497753.725831,16716,0,1
1,NewOrder,1654497753.742573,24893,0,1
2,Payment,1654497753.767491,8356,0,1
2,Payment,1654497753.775871,8255,0,1
2,Payment,1654497753.784172,8285,0,1
1,NewOrder,1654497753.792480,16677,0,1
2,Payment,1654497753.809209,8314,0,1
3,OrderStatus,1654497753.817585,1390,0,1
2,Payment,1654497753.818989,6873,0,1
3,OrderStatus,1654497753.825876,1271,0,1
2,Payment,1654497753.827162,7001,0,1
2,Payment,1654497753.834180,8303,0,1
2,Payment,1654497753.842497,8356,0,1
1,NewOrder,1654497753.850871,8448,0,1
1,NewOrder,1654497753.859332,33385,0,1
1,NewOrder,1654497753.892741,16720,0,1
3,OrderStatus,1654497753.909483,2297,0,1
2,Payment,1654497753.911805,14246,0,1
2,Payment,1654497753.926078,8296,0,1
2,Payment,1654497753.934400,8279,0,1
2,Payment,1654497753.942699,8318,0,1
2,Payment,1654497753.951037,8375,0,1
2,Payment,1654497753.959436,8299,0,1
2,Payment,1654497753.967756,8336,0,1
2,Payment,1654497753.976121,8401,0,1
2,Payment,1654497753.984544,33248,0,1
2,Payment,1654497754.017819,8288,0,1
4,Delivery,1654497754.026128,25116,0,1
1,NewOrder,1654497754.051269,16620,0,1
1,NewOrder,1654497754.067906,8381,0,1
2,Payment,1654497754.076311,8278,0,1
1,NewOrder,1654497754.084605,8257,0,1
1,NewOrder,1654497754.092877,16767,0,1
1,NewOrder,1654497754.109665,33460,0,1
1,NewOrder,1654497754.143144,8259,0,1
1,NewOrder,1654497754.151420,16777,0,1
2,Payment,1654497754.168212,8328,0,1
1,NewOrder,1654497754.176561,16678,0,1
2,Payment,1654497754.193275,8348,0,1
2,Payment,1654497754.201651,8219,0,1
2,Payment,1654497754.209895,8416,0,1
1,NewOrder,1654497754.218334,16563,0,1
1,NewOrder,1654497754.234919,33468,0,1
5,StockLevel,1654497754.268416,2098,0,1
1,NewOrder,1654497754.270534,14565,0,1
2,Payment,1654497754.285122,8200,0,1
2,Payment,1654497754.293346,8337,0,1
2,Payment,1654497754.301703,224921,0,1
3,OrderStatus,1654497754.526653,2267,0,1
2,Payment,1654497754.528948,41968,0,1
3,OrderStatus,1654497754.570941,1225,0,1
2,Payment,1654497754.572182,79699,0,1
1,NewOrder,1654497754.651912,16652,0,1
1,NewOrder,1654497754.668591,16733,0,1
1,NewOrder,1654497754.685347,16568,0,1
4,Delivery,1654497754.701940,25696,0,1
2,Payment,1654497754.727663,7855,0,1
2,Payment,1654497754.735539,8251,0,1
2,Payment,1654497754.743810,8298,0,1
2,Payment,1654497754.752134,8270,0,1
1,NewOrder,1654497754.760428,16701,0,1
1,NewOrder,1654497754.777151,16613,0,1
2,Payment,1654497754.793781,8366,0,1
1,NewOrder,1654497754.802165,8264,0,1
5,StockLevel,1654497754.810445,1490,0,1
1,NewOrder,1654497754.811950,15466,0,1
1,NewOrder,1654497754.827432,33221,0,1
1,NewOrder,1654497754.860683,16688,0,1
2,Payment,1654497754.877391,8261,0,1
5,StockLevel,1654497754.885676,2433,0,1
1,NewOrder,1654497754.888128,14269,0,1
1,NewOrder,1654497754.902421,16696,0,1
1,NewOrder,1654497754.919137,16735,0,1
4,Delivery,1654497754.935889,16783,0,1
1,NewOrder,1654497754.952688,33331,0,1
1,NewOrder,1654497754.986038,8407,0,1
1,NewOrder,1654497754.994465,16656,0,1
2,Payment,1654497755.011143,8257,0,1
2,Payment,1654497755.019421,8316,0,1
1,NewOrder,1654497755.027767,16699,0,1
2,Payment,1654497755.044491,8229,0,1
1,NewOrder,1654497755.052740,16657,0,1
1,NewOrder,1654497755.069417,8295,0,1
2,Payment,1654497755.077727,8469,0,1
2,Payment,1654497755.086209,8912,0,1
2,Payment,1654497755.095132,7725,0,1
1,NewOrder,1654497755.102869,8251,0,1
1,NewOrder,1654497755.111132,8377,0,1
2,Payment,1654497755.119523,8446,0,1
1,NewOrder,1654497755.127982,8190,0,1
1,NewOrder,1654497755.136185,8400,0,1
1,NewOrder,1654497755.144603,16835,0,1
1,NewOrder,1654497755.161455,59656,0,1
2,Payment,1654497755.221142,6906,0,1
2,Payment,1654497755.228078,8316,0,1
1,NewOrder,1654497755.236432,16846,0,1
1,NewOrder,1654497755.253308,25009,0,1
1,NewOrder,1654497755.278348,16502,0,1
1,NewOrder,1654497755.294898,16672,0,1
1,NewOrder,1654497755.311597,41790,0,1
1,NewOrder,1654497755.353408,16568,0,1
1,NewOrder,1654497755.369995,8349,0,1
2,Payment,1654497755.378360,8396,0,1
4,Delivery,1654497755.386773,16681,0,1
1,NewOrder,1654497755.403484,8239,0,1
1,NewOrder,1654497755.411738,8396,0,1
2,Payment,1654497755.420153,8302,0,1
2,Payment,1654497755.428470,8334,0,1
2,Payment,1654497755.436819,8328,0,1
1,NewOrder,1654497755.445164,33481,0,1
5,StockLevel,1654497755.478676,3189,0,1
2,Payment,1654497755.481893,13524,0,1
1,NewOrder,1654497755.495447,16581,0,1
1,NewOrder,1654497755.512070,36704,0,1
2,Payment,1654497755.548806,30174,0,1
5,StockLevel,1654497755.579006,1715,0,1
1,NewOrder,1654497755.580740,39711,0,1
5,StockLevel,1654497755.620475,1469,0,1
2,Payment,1654497755.621960,6872,0,1
1,NewOrder,1654497755.628850,8240,0,1
2,Payment,1654497755.637106,8405,0,1
2,Payment,1654497755.645523,8178,0,1
2,Payment,1654497755.653710,8326,0,1
5,StockLevel,1654497755.662059,1255,0,1
2,Payment,1654497755.663327,7188,0,1
2,Payment,1654497755.670524,8246,0,1
2,Payment,1654497755.678779,8355,0,1
2,Payment,1654497755.687147,8327,0,1
2,Payment,1654497755.695491,8391,0,1
2,Payment,1654497755.703895,8369,0,1
1,NewOrder,1654497755.712288,8332,0,1
1,NewOrder,1654497755.720633,8344,0,1
1,NewOrder,1654497755.728991,8338,0,1
4,Delivery,1654497755.737342,16619,0,1
3,OrderStatus,1654497755.753989,723,0,1
2,Payment,1654497755.754727,7663,0,1
1,NewOrder,1654497755.762445,16685,0,1
1,NewOrder,1654497755.779153,16687,0,1
4,Delivery,1654497755.795861,25061,0,1
2,Payment,1654497755.820944,8807,0,1
2,Payment,1654497755.829777,7760,0,1
1,NewOrder,1654497755.837552,16844,0,1
2,Payment,1654497755.854412,8248,0,1
2,Payment,1654497755.862686,8306,0,1
1,NewOrder,1654497755.871011,8269,0,1
1,NewOrder,1654497755.879301,8577,0,1
2,Payment,1654497755.887905,8183,0,1
1,NewOrder,1654497755.896109,16672,0,1
1,NewOrder,1654497755.912811,16634,0,1
2,Payment,1654497755.929469,24968,0,1
2,Payment,1654497755.954459,8300,0,1
2,Payment,1654497755.962777,8363,0,1
3,OrderStatus,1654497755.971174,664,0,1
1,NewOrder,1654497755.971848,7668,0,1
1,NewOrder,1654497755.979533,8379,0,1
2,Payment,1654497755.987935,8259,0,1
1,NewOrder,1654497755.996214,8371,0,1
3,OrderStatus,1654497756.004608,873,0,1
1,NewOrder,1654497756.005492,7398,0,1
2,Payment,1654497756.012905,8464,0,1
3,OrderStatus,1654497756.021398,1647,0,1
1,NewOrder,1654497756.023071,14898,0,1
1,NewOrder,1654497756.037990,8323,0,1
2,Payment,1654497756.046330,8374,0,1
2,Payment,1654497756.054723,33287,0,1
1,NewOrder,1654497756.088029,8380,0,1
1,NewOrder,1654497756.096438,16719,0,1
2,Payment,1654497756.113178,8209,0,1
5,StockLevel,1654497756.121413,1779,0,1
1,NewOrder,1654497756.123217,6570,0,1
2,Payment,1654497756.129803,8484,0,1
2,Payment,1654497756.138352,8111,0,1
2,Payment,1654497756.146481,8336,0,1
1,NewOrder,1654497756.154845,17249,0,1
2,Payment,1654497756.172115,7754,0,1
2,Payment,1654497756.179888,8440,0,1
2,Payment,1654497756.188382,8150,0,1
1,NewOrder,1654497756.196556,16728,0,1
3,OrderStatus,1654497756.213309,1160,0,1
2,Payment,1654497756.214500,7084,0,1
2,Payment,1654497756.221609,8319,0,1
2,Payment,1654497756.229954,84103,0,1
5,StockLevel,1654497756.314079,2119,0,1
1,NewOrder,1654497756.316271,55435,0,1
2,Payment,1654497756.371728,71485,0,1
5,StockLevel,1654497756.443253,3742,0,1
1,NewOrder,1654497756.447021,64519,0,1
2,Payment,1654497756.511569,116867,0,1
2,Payment,1654497756.628455,26711,0,1
1,NewOrder,1654497756.655195,82519,0,1
1,NewOrder,1654497756.737770,18108,0,1
1,NewOrder,1654497756.755909,16109,0,1
5,StockLevel,1654497756.772049,1760,0,1
2,Payment,1654497756.773824,6529,0,1
2,Payment,1654497756.780376,8341,0,1
1,NewOrder,1654497756.788735,16865,0,1
2,Payment,1654497756.805619,8053,0,1
1,NewOrder,1654497756.813685,8540,0,1
5,StockLevel,1654497756.822254,1499,0,1
2,Payment,1654497756.823764,6700,0,1
2,Payment,1654497756.830474,8370,0,1
1,NewOrder,1654497756.838869,25089,0,1
2,Payment,1654497756.863986,49914,0,1
3,OrderStatus,1654497756.913932,1152,0,1
2,Payment,1654497756.915097,40565,0,1
2,Payment,1654497756.955689,8197,0,1
1,NewOrder,1654497756.963918,16746,0,1
1,NewOrder,1654497756.980700,25112,0,1
2,Payment,1654497757.005843,33272,0,1
3,OrderStatus,1654497757.039147,1192,0,1
1,NewOrder,1654497757.040355,15376,0,1
1,NewOrder,1654497757.055750,16837,0,1
1,NewOrder,1654497757.072609,8174,0,1
2,Payment,1654497757.080807,8332,0,1
1,NewOrder,1654497757.089171,8297,0,1
1,NewOrder,1654497757.097487,16701,0,1
2,Payment,1654497757.114217,8363,0,1
2,Payment,1654497757.122601,8301,0,1
1,NewOrder,1654497757.130929,33352,0,1
1,NewOrder,1654497757.164310,16641,0,1
1,NewOrder,1654497757.180970,8284,0,1
2,Payment,1654497757.189270,8298,0,1
2,Payment,1654497757.197585,8388,0,1
1,NewOrder,1654497757.206001,16825,0,1
2,Payment,1654497757.222863,8176,0,1
1,NewOrder,1654497757.231064,16721,0,1
1,NewOrder,1654497757.247815,41778,0,1
5,StockLevel,1654497757.289624,3977,0,1
2,Payment,1654497757.293621,12522,0,1
1,NewOrder,1654497757.306166,16607,0,1
1,NewOrder,1654497757.322793,8385,0,1
2,Payment,1654497757.331197,8367,0,1
1,NewOrder,1654497757.339579,8257,0,1
2,Payment,1654497757.347858,8488,0,1
1,NewOrder,1654497757.356362,8219,0,1
2,Payment,1654497757.364599,8388,0,1
2,Payment,1654497757.373007,8263,0,1
2,Payment,1654497757.381289,8340,0,1
5,StockLevel,1654497757.389647,1319,0,1
2,Payment,1654497757.390982,48691,0,1
2,Payment,1654497757.439697,8384,0,1
1,NewOrder,1654497757.448102,25042,0,1
2,Payment,1654497757.473165,8210,0,1
4,Delivery,1654497757.481397,16731,0,1
2,Payment,1654497757.498149,8383,0,1
2,Payment,1654497757.506553,8351,0,1
2,Payment,1654497757.514920,68953,0,1
1,NewOrder,1654497757.583893,25716,0,1
4,Delivery,1654497757.609628,22202,0,1
2,Payment,1654497757.631851,8226,0,1
1,NewOrder,1654497757.640093,8313,0,1
1,NewOrder,1654497757.648420,8456,0,1
2,Payment,1654497757.656891,8283,0,1
2,Payment,1654497757.665186,8452,0,1
2,Payment,1654497757.673672,8203,0,1
2,Payment,1654497757.681894,33449,0,1
2,Payment,1654497757.715370,8272,0,1
2,Payment,1654497757.723673,8250,0,1
2,Payment,1654497757.731944,8294,0,1
1,NewOrder,1654497757.740256,25106,0,1
1,NewOrder,1654497757.765390,50156,0,1
2,Payment,1654497757.815577,33298,0,1
3,OrderStatus,1654497757.848900,1532,0,1
2,Payment,1654497757.850477,6666,0,1
1,NewOrder,1654497757.857169,16633,0,1
2,Payment,1654497757.873822,8485,0,1
1,NewOrder,1654497757.882327,8203,0,1
2,Payment,1654497757.890549,8239,0,1
2,Payment,1654497757.898807,8397,0,1
1,NewOrder,1654497757.907224,16719,0,1
1,NewOrder,1654497757.923964,16709,0,1
3,OrderStatus,1654497757.940693,1381,0,1
2,Payment,1654497757.942088,31882,0,1
1,NewOrder,1654497757.973994,16693,0,1
2,Payment,1654497757.990713,8196,0,1
1,NewOrder,1654497757.998934,16706,0,1
5,StockLevel,1654497758.015662,2609,0,1
2,Payment,1654497758.018298,14086,0,1
2,Payment,1654497758.032409,8215,0,1
5,StockLevel,1654497758.040650,2335,0,1
4,Delivery,1654497758.043001,65696,0,1
1,NewOrder,1654497758.108714,16626,0,1
1,NewOrder,1654497758.125363,24958,0,1
1,NewOrder,1654497758.150344,16661,0,1
2,Payment,1654497758.167034,8295,0,1
2,Payment,1654497758.175352,8277,0,1
2,Payment,1654497758.183651,8374,0,1
2,Payment,1654497758.192045,8287,0,1
1,NewOrder,1654497758.200353,33366,0,1
2,Payment,1654497758.233737,8343,0,1
3,OrderStatus,1654497758.242097,903,0,1
2,Payment,1654497758.243010,7420,0,1
4,Delivery,1654497758.250447,16759,0,1
2,Payment,1654497758.267223,8265,0,1
2,Payment,1654497758.275504,8401,0,1
1,NewOrder,1654497758.283921,16729,0,1
1,NewOrder,1654497758.300666,8204,0,1
2,Payment,1654497758.308885,8393,0,1
1,NewOrder,1654497758.317294,37538,0,1
2,Payment,1654497758.354849,12636,0,1
2,Payment,1654497758.367502,8164,0,1
1,NewOrder,1654497758.375676,16790,0,1
1,NewOrder,1654497758.392484,16624,0,1
2,Payment,1654497758.409122,8357,0,1
2,Payment,1654497758.417494,8293,0,1
2,Payment,1654497758.425802,8339,0,1
2,Payment,1654497758.434156,8285,0,1
1,NewOrder,1654497758.442453,8336,0,1
2,Payment,1654497758.450815,8292,0,1
4,Delivery,1654497758.459118,16822,0,1
5,StockLevel,1654497758.475951,1493,0,1
3,OrderStatus,1654497758.477454,799,0,1
2,Payment,1654497758.478260,14469,0,1
2,Payment,1654497758.492752,8296,0,1
1,NewOrder,1654497758.501066,16694,0,1
5,StockLevel,1654497758.517786,3380,0,1
2,Payment,1654497758.521185,13232,0,1
1,NewOrder,1654497758.534436,51535,0,1
2,Payment,1654497758.585986,23534,0,1
1,NewOrder,1654497758.609542,16668,0,1
4,Delivery,1654497758.626226,16649,0,1
2,Payment,1654497758.642889,8898,0,1
1,NewOrder,1654497758.651802,7747,0,1
2,Payment,1654497758.659563,8439,0,1
4,Delivery,1654497758.668023,25014,0,1
1,NewOrder,1654497758.693054,16798,0,1
3,OrderStatus,1654497758.709868,783,0,1
1,NewOrder,1654497758.710662,16021,0,1
1,NewOrder,1654497758.726697,8281,0,1
2,Payment,1654497758.734996,8337,0,1
2,Payment,1654497758.743350,8389,0,1
1,NewOrder,1654497758.751755,24995,0,1
1,NewOrder,1654497758.776768,16675,0,1
1,NewOrder,1654497758.793461,16517,0,1
1,NewOrder,1654497758.809996,16767,0,1
2,Payment,1654497758.826787,8395,0,1
2,Payment,1654497758.835200,8199,0,1
1,NewOrder,1654497758.843416,16729,0,1
2,Payment,1654497758.860166,8302,0,1
5,StockLevel,1654497758.868485,2953,0,1
1,NewOrder,1654497758.871453,13737,0,1
1,NewOrder,1654497758.885209,16758,0,1
2,Payment,1654497758.901987,8349,0,1
2,Payment,1654497758.910351,8209,0,1
2,Payment,1654497758.918574,8321,0,1
2,Payment,1654497758.926914,8307,0,1
2,Payment,1654497758.935242,8302,0,1
1,NewOrder,1654497758.943560,16752,0,1
2,Payment,1654497758.960333,8256,0,1
2,Payment,1654497758.968606,8390,0,1
4,Delivery,1654497758.977010,25086,0,1
4,Delivery,1654497759.002120,25192,0,1
2,Payment,1654497759.027335,8266,0,1
5,StockLevel,1654497759.035617,2002,0,1
1,NewOrder,1654497759.037630,14673,0,1
1,NewOrder,1654497759.052323,16669,0,1
1,NewOrder,1654497759.069011,17546,0,1
2,Payment,1654497759.086569,7431,0,1
2,Payment,1654497759.094014,8289,0,1
1,NewOrder,1654497759.102316,8382,0,1
4,Delivery,1654497759.110708,16800,0,1
1,NewOrder,1654497759.127518,8256,0,1
3,OrderStatus,1654497759.135783,579,0,1
4,Delivery,1654497759.136368,16347,0,1
2,Payment,1654497759.152724,8291,0,1
1,NewOrder,1654497759.161029,8387,0,1
2,Payment,1654497759.169434,8297,0,1
2,Payment,1654497759.177774,8399,0,1
1,NewOrder,1654497759.186192,41553,0,1
4,Delivery,1654497759.227762,16735,0,1
2,Payment,1654497759.244508,8385,0,1
1,NewOrder,1654497759.252911,16731,0,1
1,NewOrder,1654497759.269662,16732,0,1
2,Payment,1654497759.286414,8293,0,1
1,NewOrder,1654497759.294727,16669,0,1
5,StockLevel,1654497759.311415,2604,0,1
1,NewOrder,1654497759.314035,14005,0,1
2,Payment,1654497759.328057,8381,0,1
1,NewOrder,1654497759.336455,17319,0,1
2,Payment,1654497759.353807,7538,0,1
