Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
2,Payment,1654438454.817127,8017,0,1
4,Delivery,1654438454.825181,119007,0,1
2,Payment,1654438454.944210,15122,0,1
2,Payment,1654438454.959370,8312,0,1
3,OrderStatus,1654438454.967709,2770,0,1
1,NewOrder,1654438454.970506,22364,0,1
5,StockLevel,1654438454.992905,3152,0,1
1,NewOrder,1654438454.996088,21963,0,1
1,NewOrder,1654438455.018083,16756,0,1
2,Payment,1654438455.034869,8348,0,1
2,Payment,1654438455.043243,33500,0,1
2,Payment,1654438455.076813,8329,0,1
2,Payment,1654438455.085192,8326,0,1
1,NewOrder,1654438455.093561,16731,0,1
2,Payment,1654438455.110332,8462,0,1
2,Payment,1654438455.118825,8329,0,1
2,Payment,1654438455.127204,8391,0,1
1,NewOrder,1654438455.135633,16813,0,1
1,NewOrder,1654438455.152474,49969,0,1
1,NewOrder,1654438455.202483,16737,0,1
3,OrderStatus,1654438455.219259,3133,0,1
1,NewOrder,1654438455.222423,47980,0,1
1,NewOrder,1654438455.270437,32701,0,1
2,Payment,1654438455.303173,25136,0,1
2,Payment,1654438455.328348,8029,0,1
2,Payment,1654438455.336417,8320,0,1
1,NewOrder,1654438455.344767,16760,0,1
2,Payment,1654438455.361560,8422,0,1
1,NewOrder,1654438455.370009,16804,0,1
1,NewOrder,1654438455.386853,16753,0,1
5,StockLevel,1654438455.403633,2910,0,1
5,StockLevel,1654438455.406569,2737,0,1
2,Payment,1654438455.409331,11069,0,1
2,Payment,1654438455.420426,8292,0,1
5,StockLevel,1654438455.428743,2350,0,1
1,NewOrder,1654438455.431118,14368,0,1
5,StockLevel,1654438455.445593,2938,0,1
1,NewOrder,1654438455.448570,22104,0,1
1,NewOrder,1654438455.470696,16764,0,1
2,Payment,1654438455.487479,8378,0,1
2,Payment,1654438455.495873,8984,0,1
1,NewOrder,1654438455.504869,16305,0,1
2,Payment,1654438455.521195,23240,0,1
2,Payment,1654438455.544472,18451,0,1
2,Payment,1654438455.562957,8292,0,1
1,NewOrder,1654438455.571298,16703,0,1
2,Payment,1654438455.588034,8334,0,1
1,NewOrder,1654438455.596387,8471,0,1
1,NewOrder,1654438455.604877,41861,0,1
1,NewOrder,1654438455.646758,8275,0,1
2,Payment,1654438455.655052,8426,0,1
1,NewOrder,1654438455.663497,8536,0,1
2,Payment,1654438455.672052,8422,0,1
2,Payment,1654438455.680494,8823,0,1
2,Payment,1654438455.689337,7814,0,1
1,NewOrder,1654438455.697171,8384,0,1
2,Payment,1654438455.705576,8367,0,1
4,Delivery,1654438455.713963,17478,0,1
1,NewOrder,1654438455.731460,8448,0,1
2,Payment,1654438455.739927,8374,0,1
1,NewOrder,1654438455.748318,8301,0,1
3,OrderStatus,1654438455.756648,1083,0,1
1,NewOrder,1654438455.757740,7360,0,1
2,Payment,1654438455.765113,8286,0,1
1,NewOrder,1654438455.773415,8528,0,1
1,NewOrder,1654438455.781970,41827,0,1
2,Payment,1654438455.823828,8324,0,1
2,Payment,1654438455.832181,8345,0,1
2,Payment,1654438455.840562,40128,0,1
2,Payment,1654438455.880710,26579,0,1
2,Payment,1654438455.907308,8322,0,1
2,Payment,1654438455.915655,8443,0,1
2,Payment,1654438455.924117,8994,0,1
2,Payment,1654438455.933129,8295,0,1
1,NewOrder,1654438455.941442,8545,0,1
2,Payment,1654438455.950002,8234,0,1
2,Payment,1654438455.958248,8436,0,1
2,Payment,1654438455.966706,8351,0,1
1,NewOrder,1654438455.975080,16700,0,1
2,Payment,1654438455.991809,8321,0,1
1,NewOrder,1654438456.000156,33583,0,1
1,NewOrder,1654438456.033773,25158,0,1
2,Payment,1654438456.058966,8126,0,1
1,NewOrder,1654438456.067119,16744,0,1
1,NewOrder,1654438456.083889,16737,0,1
1,NewOrder,1654438456.100670,16613,0,1
2,Payment,1654438456.117317,8382,0,1
1,NewOrder,1654438456.125717,33666,0,1
2,Payment,1654438456.159403,8268,0,1
1,NewOrder,1654438456.167690,16803,0,1
2,Payment,1654438456.184513,8406,0,1
3,OrderStatus,1654438456.192942,1924,0,1
1,NewOrder,1654438456.194895,14882,0,1
1,NewOrder,1654438456.209803,16656,0,1
1,NewOrder,1654438456.226494,16812,0,1
5,StockLevel,1654438456.243326,1884,0,1
2,Payment,1654438456.245227,6474,0,1
1,NewOrder,1654438456.251735,33554,0,1
1,NewOrder,1654438456.285320,24998,0,1
5,StockLevel,1654438456.310348,2500,0,1
1,NewOrder,1654438456.312870,39431,0,1
2,Payment,1654438456.352335,8101,0,1
1,NewOrder,1654438456.360472,16863,0,1
1,NewOrder,1654438456.377363,33613,0,1
2,Payment,1654438456.411014,8211,0,1
1,NewOrder,1654438456.419253,16709,0,1
1,NewOrder,1654438456.435987,25114,0,1
2,Payment,1654438456.461128,8322,0,1
1,NewOrder,1654438456.469478,16693,0,1
2,Payment,1654438456.486199,8289,0,1
2,Payment,1654438456.494512,8472,0,1
2,Payment,1654438456.503006,30933,0,1
2,Payment,1654438456.533971,11359,0,1
2,Payment,1654438456.545364,7737,0,1
2,Payment,1654438456.553122,8401,0,1
2,Payment,1654438456.561544,8430,0,1
1,NewOrder,1654438456.569996,16805,0,1
1,NewOrder,1654438456.586839,16836,0,1
1,NewOrder,1654438456.603703,16712,0,1
2,Payment,1654438456.620439,8361,0,1
2,Payment,1654438456.628823,8338,0,1
2,Payment,1654438456.637182,8400,0,1
2,Payment,1654438456.645605,33381,0,1
2,Payment,1654438456.679022,8238,0,1
1,NewOrder,1654438456.687288,16724,0,1
1,NewOrder,1654438456.704037,16847,0,1
2,Payment,1654438456.720915,8199,0,1
1,NewOrder,1654438456.729140,16769,0,1
1,NewOrder,1654438456.745953,16755,0,1
2,Payment,1654438456.762742,8346,0,1
2,Payment,1654438456.771104,33544,0,1
1,NewOrder,1654438456.804666,8184,0,1
5,StockLevel,1654438456.812865,1230,0,1
1,NewOrder,1654438456.814105,15528,0,1
1,NewOrder,1654438456.829653,8408,0,1
1,NewOrder,1654438456.838079,67335,0,1
2,Payment,1654438456.905437,7778,0,1
3,OrderStatus,1654438456.913231,1362,0,1
2,Payment,1654438456.914610,6906,0,1
1,NewOrder,1654438456.921526,8482,0,1
2,Payment,1654438456.930025,8397,0,1
1,NewOrder,1654438456.938440,8380,0,1
2,Payment,1654438456.946852,8513,0,1
1,NewOrder,1654438456.955377,8240,0,1
5,StockLevel,1654438456.963655,1594,0,1
1,NewOrder,1654438456.965286,15291,0,1
1,NewOrder,1654438456.980601,16750,0,1
1,NewOrder,1654438456.997376,41802,0,1
5,StockLevel,1654438457.039208,3158,0,1
2,Payment,1654438457.042401,13355,0,1
2,Payment,1654438457.055779,8306,0,1
1,NewOrder,1654438457.064110,16768,0,1
2,Payment,1654438457.080897,8887,0,1
1,NewOrder,1654438457.089801,7949,0,1
2,Payment,1654438457.097775,8268,0,1
1,NewOrder,1654438457.106067,16921,0,1
2,Payment,1654438457.123028,8275,0,1
2,Payment,1654438457.131328,8378,0,1
1,NewOrder,1654438457.139726,16748,0,1
1,NewOrder,1654438457.156498,16745,0,1
2,Payment,1654438457.173266,8393,0,1
2,Payment,1654438457.181680,8188,0,1
1,NewOrder,1654438457.189889,34095,0,1
5,StockLevel,1654438457.224003,1665,0,1
1,NewOrder,1654438457.225689,30647,0,1
1,NewOrder,1654438457.256368,17259,0,1
2,Payment,1654438457.273647,8378,0,1
2,Payment,1654438457.282046,8397,0,1
5,StockLevel,1654438457.290464,2574,0,1
1,NewOrder,1654438457.293058,14129,0,1
1,NewOrder,1654438457.307210,16733,0,1
4,Delivery,1654438457.323975,25676,0,1
1,NewOrder,1654438457.349678,8385,0,1
2,Payment,1654438457.358083,8276,0,1
1,NewOrder,1654438457.366375,17507,0,1
3,OrderStatus,1654438457.383898,1127,0,1
1,NewOrder,1654438457.385042,15105,0,1
2,Payment,1654438457.400166,8671,0,1
2,Payment,1654438457.408852,8407,0,1
2,Payment,1654438457.417274,8312,0,1
5,StockLevel,1654438457.425602,1241,0,1
4,Delivery,1654438457.426859,16130,0,1
1,NewOrder,1654438457.443005,8301,0,1
2,Payment,1654438457.451322,8357,0,1
1,NewOrder,1654438457.459693,8407,0,1
5,StockLevel,1654438457.468126,1281,0,1
1,NewOrder,1654438457.469418,7090,0,1
1,NewOrder,1654438457.476525,8351,0,1
2,Payment,1654438457.484893,33347,0,1
2,Payment,1654438457.518257,8450,0,1
2,Payment,1654438457.526716,8575,0,1
2,Payment,1654438457.535327,8160,0,1
1,NewOrder,1654438457.543513,16792,0,1
1,NewOrder,1654438457.560326,16705,0,1
1,NewOrder,1654438457.577060,16657,0,1
2,Payment,1654438457.593753,8379,0,1
2,Payment,1654438457.602188,8320,0,1
1,NewOrder,1654438457.610531,33504,0,1
1,NewOrder,1654438457.644064,16780,0,1
1,NewOrder,1654438457.660873,16483,0,1
1,NewOrder,1654438457.677383,16611,0,1
1,NewOrder,1654438457.694022,16758,0,1
1,NewOrder,1654438457.710810,16628,0,1
1,NewOrder,1654438457.727461,16893,0,1
2,Payment,1654438457.744382,8373,0,1
2,Payment,1654438457.752785,8130,0,1
2,Payment,1654438457.760940,8431,0,1
1,NewOrder,1654438457.769391,16762,0,1
2,Payment,1654438457.786176,8340,0,1
2,Payment,1654438457.794535,8307,0,1
1,NewOrder,1654438457.802862,25159,0,1
2,Payment,1654438457.828044,8179,0,1
1,NewOrder,1654438457.836251,50140,0,1
1,NewOrder,1654438457.886418,33581,0,1
3,OrderStatus,1654438457.920028,2081,0,1
2,Payment,1654438457.922127,14428,0,1
3,OrderStatus,1654438457.936576,1138,0,1
1,NewOrder,1654438457.937730,7168,0,1
1,NewOrder,1654438457.944919,16822,0,1
1,NewOrder,1654438457.961761,17390,0,1
2,Payment,1654438457.979176,7772,0,1
2,Payment,1654438457.986969,8309,0,1
2,Payment,1654438457.995310,8305,0,1
1,NewOrder,1654438458.003640,37496,0,1
2,Payment,1654438458.041163,20967,0,1
1,NewOrder,1654438458.062173,16749,0,1
1,NewOrder,1654438458.078958,33513,0,1
1,NewOrder,1654438458.112500,16645,0,1
1,NewOrder,1654438458.129167,16692,0,1
3,OrderStatus,1654438458.145882,1582,0,1
1,NewOrder,1654438458.147492,10246,0,1
1,NewOrder,1654438458.157760,13142,0,1
2,Payment,1654438458.170925,8375,0,1
1,NewOrder,1654438458.179321,16583,0,1
2,Payment,1654438458.195926,8382,0,1
1,NewOrder,1654438458.204332,17134,0,1
1,NewOrder,1654438458.221488,16488,0,1
4,Delivery,1654438458.237996,17174,0,1
2,Payment,1654438458.255186,8249,0,1
2,Payment,1654438458.263445,8382,0,1
1,NewOrder,1654438458.271851,16809,0,1
2,Payment,1654438458.288684,8447,0,1
1,NewOrder,1654438458.297152,16804,0,1
1,NewOrder,1654438458.313989,42043,0,1
2,Payment,1654438458.356056,7811,0,1
2,Payment,1654438458.363895,8363,0,1
1,NewOrder,1654438458.372271,8360,0,1
2,Payment,1654438458.380648,8434,0,1
3,OrderStatus,1654438458.389103,1531,0,1
1,NewOrder,1654438458.390654,15233,0,1
2,Payment,1654438458.405908,8312,0,1
1,NewOrder,1654438458.414240,16794,0,1
2,Payment,1654438458.431065,8358,0,1
2,Payment,1654438458.439454,8234,0,1
2,Payment,1654438458.447715,8385,0,1
2,Payment,1654438458.456120,33447,0,1
2,Payment,1654438458.489595,8304,0,1
2,Payment,1654438458.497919,8309,0,1
2,Payment,1654438458.506244,8387,0,1
2,Payment,1654438458.514646,8404,0,1
1,NewOrder,1654438458.523074,16846,0,1
1,NewOrder,1654438458.539948,16612,0,1
1,NewOrder,1654438458.556590,25054,0,1
1,NewOrder,1654438458.581664,8266,0,1
1,NewOrder,1654438458.589948,8433,0,1
2,Payment,1654438458.598399,8330,0,1
2,Payment,1654438458.606753,8379,0,1
2,Payment,1654438458.615151,8346,0,1
2,Payment,1654438458.623514,8453,0,1
2,Payment,1654438458.631995,8311,0,1
5,StockLevel,1654438458.640329,2990,0,1
1,NewOrder,1654438458.643345,13738,0,1
2,Payment,1654438458.657154,8833,0,1
1,NewOrder,1654438458.666043,16165,0,1
2,Payment,1654438458.682229,8341,0,1
1,NewOrder,1654438458.690585,25014,0,1
2,Payment,1654438458.715625,8333,0,1
2,Payment,1654438458.723976,8314,0,1
1,NewOrder,1654438458.732307,16704,0,1
3,OrderStatus,1654438458.749029,1156,0,1
2,Payment,1654438458.750196,7145,0,1
1,NewOrder,1654438458.757355,41895,0,1
2,Payment,1654438458.799275,8239,0,1
2,Payment,1654438458.807534,8417,0,1
2,Payment,1654438458.815968,8282,0,1
2,Payment,1654438458.824271,8315,0,1
1,NewOrder,1654438458.832607,99202,0,1
1,NewOrder,1654438458.931824,27554,0,1
1,NewOrder,1654438458.959392,15006,0,1
2,Payment,1654438458.974409,8435,0,1
1,NewOrder,1654438458.982859,8386,0,1
1,NewOrder,1654438458.991259,8509,0,1
2,Payment,1654438458.999781,8343,0,1
5,StockLevel,1654438459.008137,2123,0,1
1,NewOrder,1654438459.010275,14602,0,1
2,Payment,1654438459.024890,8332,0,1
1,NewOrder,1654438459.033236,33545,0,1
4,Delivery,1654438459.066805,33850,0,1
1,NewOrder,1654438459.100678,16607,0,1
2,Payment,1654438459.117312,8417,0,1
2,Payment,1654438459.125754,8172,0,1
1,NewOrder,1654438459.133947,16813,0,1
1,NewOrder,1654438459.150777,41822,0,1
1,NewOrder,1654438459.192624,24891,0,1
1,NewOrder,1654438459.217536,16652,0,1
1,NewOrder,1654438459.234211,16784,0,1
1,NewOrder,1654438459.251012,17266,0,1
2,Payment,1654438459.268297,7809,0,1
1,NewOrder,1654438459.276122,16855,0,1
1,NewOrder,1654438459.293002,24917,0,1
1,NewOrder,1654438459.317939,16591,0,1
4,Delivery,1654438459.334547,25861,0,1
1,NewOrder,1654438459.360425,8440,0,1
2,Payment,1654438459.368878,33437,0,1
2,Payment,1654438459.402333,8235,0,1
1,NewOrder,1654438459.410584,16794,0,1
2,Payment,1654438459.427395,8394,0,1
2,Payment,1654438459.435809,8282,0,1
1,NewOrder,1654438459.444108,25178,0,1
2,Payment,1654438459.469302,8294,0,1
3,OrderStatus,1654438459.477612,1562,0,1
2,Payment,1654438459.479188,6797,0,1
2,Payment,1654438459.486005,8290,0,1
1,NewOrder,1654438459.494312,17391,0,1
2,Payment,1654438459.511717,7648,0,1
1,NewOrder,1654438459.519375,8364,0,1
1,NewOrder,1654438459.527748,8448,0,1
2,Payment,1654438459.536205,8310,0,1
1,NewOrder,1654438459.544524,17099,0,1
2,Payment,1654438459.561645,8150,0,1
1,NewOrder,1654438459.569816,16788,0,1
2,Payment,1654438459.586628,8220,0,1
2,Payment,1654438459.594869,8248,0,1
5,StockLevel,1654438459.603135,2669,0,1
1,NewOrder,1654438459.605820,39217,0,1
5,StockLevel,1654438459.645053,1863,0,1
2,Payment,1654438459.646935,6377,0,1
2,Payment,1654438459.653326,8378,0,1
1,NewOrder,1654438459.661719,16713,0,1
2,Payment,1654438459.678448,8386,0,1
2,Payment,1654438459.686849,8329,0,1
2,Payment,1654438459.695193,8491,0,1
3,OrderStatus,1654438459.703708,1487,0,1
1,NewOrder,1654438459.705220,15059,0,1
2,Payment,1654438459.720295,23873,0,1
1,NewOrder,1654438459.744198,34706,0,1
2,Payment,1654438459.778923,8335,0,1
1,NewOrder,1654438459.787272,16747,0,1
2,Payment,1654438459.804030,8241,0,1
5,StockLevel,1654438459.812286,3077,0,1
5,StockLevel,1654438459.815383,2107,0,1
1,NewOrder,1654438459.817507,19961,0,1
1,NewOrder,1654438459.837492,108243,0,1
2,Payment,1654438459.945759,16868,0,1
1,NewOrder,1654438459.962642,8264,0,1
2,Payment,1654438459.970914,8397,0,1
1,NewOrder,1654438459.979327,16880,0,1
2,Payment,1654438459.996233,8197,0,1
1,NewOrder,1654438460.004449,16927,0,1
2,Payment,1654438460.021394,33901,0,1
1,NewOrder,1654438460.055319,16075,0,1
2,Payment,1654438460.071414,8405,0,1
2,Payment,1654438460.079840,8395,0,1
2,Payment,1654438460.088253,8331,0,1
2,Payment,1654438460.096599,8467,0,1
2,Payment,1654438460.105082,8310,0,1
2,Payment,1654438460.113409,8387,0,1
2,Payment,1654438460.121811,8163,0,1
1,NewOrder,1654438460.129990,16794,0,1
1,NewOrder,1654438460.146801,75102,0,1
2,Payment,1654438460.221927,8293,0,1
2,Payment,1654438460.230244,8301,0,1
2,Payment,1654438460.238565,8305,0,1
2,Payment,1654438460.246887,8373,0,1
2,Payment,1654438460.255277,8343,0,1
1,NewOrder,1654438460.263636,25075,0,1
1,NewOrder,1654438460.288730,91898,0,1
1,NewOrder,1654438460.380655,16607,0,1
5,StockLevel,1654438460.397282,2701,0,1
1,NewOrder,1654438460.400002,14023,0,1
1,NewOrder,1654438460.414042,16579,0,1
1,NewOrder,1654438460.430638,16717,0,1
1,NewOrder,1654438460.447372,16728,0,1
2,Payment,1654438460.464116,25035,0,1
2,Payment,1654438460.489175,8262,0,1
1,NewOrder,1654438460.497452,16782,0,1
1,NewOrder,1654438460.514253,16702,0,1
4,Delivery,1654438460.530974,33891,0,1
1,NewOrder,1654438460.564880,8313,0,1
2,Payment,1654438460.573207,8386,0,1
3,OrderStatus,1654438460.581607,664,0,1
4,Delivery,1654438460.582279,33168,0,1
1,NewOrder,1654438460.615463,8315,0,1
2,Payment,1654438460.623803,8279,0,1
1,NewOrder,1654438460.632097,8510,0,1
1,NewOrder,1654438460.640626,8325,0,1
2,Payment,1654438460.648974,8339,0,1
1,NewOrder,1654438460.657328,8387,0,1
2,Payment,1654438460.665729,8391,0,1
1,NewOrder,1654438460.674143,8414,0,1
1,NewOrder,1654438460.682569,8457,0,1
2,Payment,1654438460.691046,8431,0,1
1,NewOrder,1654438460.699492,8180,0,1
1,NewOrder,1654438460.707693,33546,0,1
2,Payment,1654438460.741256,8222,0,1
4,Delivery,1654438460.749497,25649,0,1
2,Payment,1654438460.775162,8354,0,1
2,Payment,1654438460.783528,8357,0,1
1,NewOrder,1654438460.791897,16734,0,1
1,NewOrder,1654438460.808644,16706,0,1
2,Payment,1654438460.825369,8306,0,1
2,Payment,1654438460.833692,8360,0,1
1,NewOrder,1654438460.842070,107070,0,1
1,NewOrder,1654438460.949154,29699,0,1
1,NewOrder,1654438460.978869,13484,0,1
4,Delivery,1654438460.992369,25405,0,1
4,Delivery,1654438461.017789,42163,0,1
1,NewOrder,1654438461.059971,33376,0,1
2,Payment,1654438461.093361,8178,0,1
1,NewOrder,1654438461.101548,8490,0,1
2,Payment,1654438461.110044,8447,0,1
1,NewOrder,1654438461.118497,8326,0,1
1,NewOrder,1654438461.126829,8390,0,1
2,Payment,1654438461.135227,25362,0,1
2,Payment,1654438461.160609,33184,0,1
1,NewOrder,1654438461.193817,16698,0,1
1,NewOrder,1654438461.210536,16752,0,1
1,NewOrder,1654438461.227302,16640,0,1
3,OrderStatus,1654438461.243952,865,0,1
2,Payment,1654438461.244827,7432,0,1
1,NewOrder,1654438461.252268,17363,0,1
1,NewOrder,1654438461.269644,16784,0,1
5,StockLevel,1654438461.286441,2528,0,1
2,Payment,1654438461.288985,30785,0,1
1,NewOrder,1654438461.319787,16693,0,1
1,NewOrder,1654438461.336497,16746,0,1
1,NewOrder,1654438461.353256,8310,0,1
3,OrderStatus,1654438461.361577,833,0,1
1,NewOrder,1654438461.362423,16051,0,1
2,Payment,1654438461.378485,8277,0,1
2,Payment,1654438461.386775,8416,0,1
2,Payment,1654438461.395203,8298,0,1
1,NewOrder,1654438461.403515,41686,0,1
2,Payment,1654438461.445217,19152,0,1
2,Payment,1654438461.464380,14237,0,1
2,Payment,1654438461.478639,8293,0,1
1,NewOrder,1654438461.486938,8535,0,1
2,Payment,1654438461.495494,8378,0,1
3,OrderStatus,1654438461.503893,789,0,1
1,NewOrder,1654438461.504690,15786,0,1
1,NewOrder,1654438461.520487,16743,0,1
1,NewOrder,1654438461.537246,50165,0,1
1,NewOrder,1654438461.587424,8205,0,1
1,NewOrder,1654438461.595639,8374,0,1
2,Payment,1654438461.604022,8516,0,1
1,NewOrder,1654438461.612551,16710,0,1
3,OrderStatus,1654438461.629275,1414,0,1
1,NewOrder,1654438461.630704,15249,0,1
4,Delivery,1654438461.645965,33719,0,1
2,Payment,1654438461.679701,50263,0,1
1,NewOrder,1654438461.729978,16628,0,1
1,NewOrder,1654438461.746620,8092,0,1
1,NewOrder,1654438461.754723,8384,0,1
2,Payment,1654438461.763114,8463,0,1
2,Payment,1654438461.771583,8409,0,1
2,Payment,1654438461.779998,8445,0,1
2,Payment,1654438461.788449,8264,0,1
1,NewOrder,1654438461.796720,8383,0,1
2,Payment,1654438461.805111,8348,0,1
2,Payment,1654438461.813467,8370,0,1
5,StockLevel,1654438461.821847,2607,0,1
1,NewOrder,1654438461.824473,30901,0,1
2,Payment,1654438461.855394,44508,0,1
2,Payment,1654438461.899917,22156,0,1
1,NewOrder,1654438461.922086,16726,0,1
1,NewOrder,1654438461.938825,16789,0,1
1,NewOrder,1654438461.955632,33256,0,1
1,NewOrder,1654438461.988906,16711,0,1
2,Payment,1654438462.005629,8289,0,1
3,OrderStatus,1654438462.013928,703,0,1
2,Payment,1654438462.014637,7663,0,1
1,NewOrder,1654438462.022311,16870,0,1
2,Payment,1654438462.039196,8359,0,1
1,NewOrder,1654438462.047565,16767,0,1
2,Payment,1654438462.064347,8213,0,1
2,Payment,1654438462.072572,8404,0,1
1,NewOrder,1654438462.080988,33306,0,1
3,OrderStatus,1654438462.114310,1291,0,1
2,Payment,1654438462.115611,7001,0,1
2,Payment,1654438462.122621,8403,0,1
2,Payment,1654438462.131035,8359,0,1
1,NewOrder,1654438462.139409,16811,0,1
2,Payment,1654438462.156235,8382,0,1
1,NewOrder,1654438462.164630,16707,0,1
1,NewOrder,1654438462.181350,8275,0,1
4,Delivery,1654438462.189635,45625,0,1
2,Payment,1654438462.235278,30729,0,1
2,Payment,1654438462.266018,15785,0,1
1,NewOrder,1654438462.281810,8513,0,1
5,StockLevel,1654438462.290330,1340,0,1
2,Payment,1654438462.291678,7033,0,1
2,Payment,1654438462.298718,8300,0,1
5,StockLevel,1654438462.307030,2726,0,1
2,Payment,1654438462.309767,5792,0,1
1,NewOrder,1654438462.315570,16838,0,1
1,NewOrder,1654438462.332428,33248,0,1
1,NewOrder,1654438462.365693,16667,0,1
1,NewOrder,1654438462.382379,16697,0,1
1,NewOrder,1654438462.399092,16781,0,1
5,StockLevel,1654438462.415887,3074,0,1
2,Payment,1654438462.418973,13635,0,1
1,NewOrder,1654438462.432620,16728,0,1
2,Payment,1654438462.449361,8299,0,1
2,Payment,1654438462.457672,33303,0,1
1,NewOrder,1654438462.490988,16751,0,1
1,NewOrder,1654438462.507755,16684,0,1
