Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
3,ScanRecord,1654434482.653290,1648,0,1
6,ReadModifyWriteRecord,1654434482.654962,10248,0,1
5,DeleteRecord,1654434482.665240,7929,0,1
4,UpdateRecord,1654434482.673203,8138,0,1
6,ReadModifyWriteRecord,1654434482.681371,8316,0,1
2,InsertRecord,1654434482.689714,8312,0,1
1,ReadRecord,1654434482.698053,746,0,1
5,DeleteRecord,1654434482.698822,7650,0,1
1,ReadRecord,1654434482.706512,867,0,1
1,ReadRecord,1654434482.707406,747,0,1
1,ReadRecord,1654434482.708177,699,0,1
2,InsertRecord,1654434482.708897,5874,0,1
1,ReadRecord,1654434482.714810,777,0,1
1,ReadRecord,1654434482.715608,655,0,1
2,InsertRecord,1654434482.716289,6746,0,1
4,UpdateRecord,1654434482.723056,8340,0,1
4,UpdateRecord,1654434482.731421,8350,0,1
4,UpdateRecord,1654434482.739802,8364,0,1
1,ReadRecord,1654434482.748196,809,0,1
1,ReadRecord,1654434482.749028,683,0,1
4,UpdateRecord,1654434482.749731,6834,0,1
1,ReadRecord,1654434482.756597,1098,0,1
1,ReadRecord,1654434482.757729,708,0,1
3,ScanRecord,1654434482.758457,1261,0,1
1,ReadRecord,1654434482.759747,654,0,1
1,ReadRecord,1654434482.760420,646,0,1
2,InsertRecord,1654434482.761085,3648,0,1
1,ReadRecord,1654434482.764755,735,0,1
1,ReadRecord,1654434482.765510,651,0,1
1,ReadRecord,1654434482.766181,823,0,1
4,UpdateRecord,1654434482.767030,22945,0,1
3,ScanRecord,1654434482.790006,1401,0,1
1,ReadRecord,1654434482.791436,907,0,1
1,ReadRecord,1654434482.792365,773,0,1
6,ReadModifyWriteRecord,1654434482.793160,12870,0,1
1,ReadRecord,1654434482.806060,1023,0,1
1,ReadRecord,1654434482.807108,881,0,1
5,DeleteRecord,1654434482.808016,15229,0,1
1,ReadRecord,1654434482.823269,1027,0,1
3,ScanRecord,1654434482.824323,1250,0,1
1,ReadRecord,1654434482.825599,908,0,1
5,DeleteRecord,1654434482.826530,4962,0,1
6,ReadModifyWriteRecord,1654434482.831519,8397,0,1
5,DeleteRecord,1654434482.839947,8308,0,1
3,ScanRecord,1654434482.848287,974,0,1
6,ReadModifyWriteRecord,1654434482.849290,7340,0,1
1,ReadRecord,1654434482.856672,1305,0,1
1,ReadRecord,1654434482.858005,846,0,1
2,InsertRecord,1654434482.858873,5953,0,1
1,ReadRecord,1654434482.864861,1142,0,1
1,ReadRecord,1654434482.866035,980,0,1
3,ScanRecord,1654434482.867044,1058,0,1
1,ReadRecord,1654434482.868130,934,0,1
1,ReadRecord,1654434482.869099,774,0,1
3,ScanRecord,1654434482.869901,851,0,1
1,ReadRecord,1654434482.870777,846,0,1
1,ReadRecord,1654434482.871646,749,0,1
1,ReadRecord,1654434482.872416,632,0,1
6,ReadModifyWriteRecord,1654434482.873068,16907,0,1
3,ScanRecord,1654434482.890008,13536,0,1
6,ReadModifyWriteRecord,1654434482.903574,19772,0,1
4,UpdateRecord,1654434482.923376,8155,0,1
5,DeleteRecord,1654434482.931570,8326,0,1
4,UpdateRecord,1654434482.939978,8229,0,1
1,ReadRecord,1654434482.948241,763,0,1
1,ReadRecord,1654434482.949023,611,0,1
6,ReadModifyWriteRecord,1654434482.949651,6968,0,1
1,ReadRecord,1654434482.956638,657,0,1
2,InsertRecord,1654434482.957318,7725,0,1
1,ReadRecord,1654434482.965070,922,0,1
6,ReadModifyWriteRecord,1654434482.966014,7202,0,1
1,ReadRecord,1654434482.973239,1083,0,1
6,ReadModifyWriteRecord,1654434482.974345,7297,0,1
4,UpdateRecord,1654434482.981665,8277,0,1
3,ScanRecord,1654434482.989965,759,0,1
5,DeleteRecord,1654434482.990746,7601,0,1
4,UpdateRecord,1654434482.998384,8294,0,1
6,ReadModifyWriteRecord,1654434483.006708,8244,0,1
1,ReadRecord,1654434483.014990,850,0,1
4,UpdateRecord,1654434483.015945,764,0,1
4,UpdateRecord,1654434483.016735,31678,0,1
1,ReadRecord,1654434483.048443,1126,0,1
1,ReadRecord,1654434483.049591,821,0,1
6,ReadModifyWriteRecord,1654434483.050433,6268,0,1
1,ReadRecord,1654434483.056723,860,0,1
3,ScanRecord,1654434483.057608,744,0,1
1,ReadRecord,1654434483.058371,690,0,1
1,ReadRecord,1654434483.059082,664,0,1
1,ReadRecord,1654434483.059768,641,0,1
1,ReadRecord,1654434483.060433,753,0,1
4,UpdateRecord,1654434483.061207,3873,0,1
3,ScanRecord,1654434483.065111,4056,0,1
1,ReadRecord,1654434483.069203,788,0,1
1,ReadRecord,1654434483.070017,759,0,1
3,ScanRecord,1654434483.070798,925,0,1
1,ReadRecord,1654434483.071744,735,0,1
1,ReadRecord,1654434483.072498,607,0,1
1,ReadRecord,1654434483.073123,433,0,1
1,ReadRecord,1654434483.073573,447,0,1
1,ReadRecord,1654434483.074037,501,0,1
1,ReadRecord,1654434483.074554,578,0,1
5,DeleteRecord,1654434483.075149,517,0,1
3,ScanRecord,1654434483.075684,2277,0,1
5,DeleteRecord,1654434483.077986,3588,0,1
4,UpdateRecord,1654434483.081596,8384,0,1
5,DeleteRecord,1654434483.090005,8340,0,1
6,ReadModifyWriteRecord,1654434483.098383,8278,0,1
4,UpdateRecord,1654434483.106684,8520,0,1
3,ScanRecord,1654434483.115251,1091,0,1
6,ReadModifyWriteRecord,1654434483.116360,889,0,1
1,ReadRecord,1654434483.117259,409,0,1
1,ReadRecord,1654434483.117677,318,0,1
3,ScanRecord,1654434483.118003,225,0,1
3,ScanRecord,1654434483.118238,213,0,1
2,InsertRecord,1654434483.118458,4758,0,1
6,ReadModifyWriteRecord,1654434483.123226,8486,0,1
1,ReadRecord,1654434483.131730,612,0,1
4,UpdateRecord,1654434483.132354,7729,0,1
4,UpdateRecord,1654434483.140097,8487,0,1
2,InsertRecord,1654434483.148606,16611,0,1
1,ReadRecord,1654434483.165244,890,0,1
5,DeleteRecord,1654434483.166161,7296,0,1
1,ReadRecord,1654434483.173484,1097,0,1
1,ReadRecord,1654434483.174615,702,0,1
1,ReadRecord,1654434483.175344,759,0,1
1,ReadRecord,1654434483.176128,612,0,1
1,ReadRecord,1654434483.176758,647,0,1
1,ReadRecord,1654434483.177415,256,0,1
6,ReadModifyWriteRecord,1654434483.177679,3869,0,1
1,ReadRecord,1654434483.181556,246,0,1
1,ReadRecord,1654434483.181810,226,0,1
1,ReadRecord,1654434483.182043,239,0,1
3,ScanRecord,1654434483.182290,2043,0,1
1,ReadRecord,1654434483.184351,249,0,1
1,ReadRecord,1654434483.184609,299,0,1
1,ReadRecord,1654434483.184916,258,0,1
1,ReadRecord,1654434483.185181,226,0,1
3,ScanRecord,1654434483.185416,3785,0,1
6,ReadModifyWriteRecord,1654434483.189219,27684,0,1
2,InsertRecord,1654434483.216926,23186,0,1
1,ReadRecord,1654434483.240149,1007,0,1
1,ReadRecord,1654434483.241190,777,0,1
4,UpdateRecord,1654434483.241996,71192,0,1
1,ReadRecord,1654434483.313210,539,0,1
1,ReadRecord,1654434483.313766,278,0,1
3,ScanRecord,1654434483.314055,440,0,1
5,DeleteRecord,1654434483.314506,8880,0,1
1,ReadRecord,1654434483.323408,461,0,1
4,UpdateRecord,1654434483.323881,367,0,1
1,ReadRecord,1654434483.324260,415,0,1
5,DeleteRecord,1654434483.324689,7167,0,1
1,ReadRecord,1654434483.331886,692,0,1
1,ReadRecord,1654434483.332596,470,0,1
1,ReadRecord,1654434483.333081,424,0,1
5,DeleteRecord,1654434483.333520,471,0,1
2,InsertRecord,1654434483.334009,6005,0,1
3,ScanRecord,1654434483.340030,3683,0,1
6,ReadModifyWriteRecord,1654434483.343730,4679,0,1
3,ScanRecord,1654434483.348428,535,0,1
1,ReadRecord,1654434483.348981,311,0,1
6,ReadModifyWriteRecord,1654434483.349303,7377,0,1
1,ReadRecord,1654434483.356700,420,0,1
4,UpdateRecord,1654434483.357131,7937,0,1
1,ReadRecord,1654434483.365088,590,0,1
1,ReadRecord,1654434483.365696,407,0,1
1,ReadRecord,1654434483.366113,408,0,1
1,ReadRecord,1654434483.366540,358,0,1
1,ReadRecord,1654434483.366907,252,0,1
3,ScanRecord,1654434483.367168,228,0,1
1,ReadRecord,1654434483.367404,275,0,1
1,ReadRecord,1654434483.367686,246,0,1
1,ReadRecord,1654434483.367939,234,0,1
6,ReadModifyWriteRecord,1654434483.368182,5217,0,1
1,ReadRecord,1654434483.373414,394,0,1
5,DeleteRecord,1654434483.373827,7928,0,1
1,ReadRecord,1654434483.381802,603,0,1
3,ScanRecord,1654434483.382421,455,0,1
1,ReadRecord,1654434483.382889,292,0,1
3,ScanRecord,1654434483.383190,558,0,1
5,DeleteRecord,1654434483.383757,227,0,1
1,ReadRecord,1654434483.383991,229,0,1
1,ReadRecord,1654434483.384227,212,0,1
1,ReadRecord,1654434483.384446,228,0,1
3,ScanRecord,1654434483.384681,232,0,1
1,ReadRecord,1654434483.384920,222,0,1
1,ReadRecord,1654434483.385148,211,0,1
1,ReadRecord,1654434483.385366,214,0,1
2,InsertRecord,1654434483.385588,4505,0,1
6,ReadModifyWriteRecord,1654434483.390108,890,0,1
1,ReadRecord,1654434483.391010,321,0,1
1,ReadRecord,1654434483.391341,315,0,1
1,ReadRecord,1654434483.391683,274,0,1
5,DeleteRecord,1654434483.391971,236,0,1
1,ReadRecord,1654434483.392218,270,0,1
1,ReadRecord,1654434483.392499,258,0,1
2,InsertRecord,1654434483.392769,5691,0,1
3,ScanRecord,1654434483.398493,2834,0,1
3,ScanRecord,1654434483.401336,388,0,1
1,ReadRecord,1654434483.401732,279,0,1
1,ReadRecord,1654434483.402030,262,0,1
1,ReadRecord,1654434483.402301,247,0,1
2,InsertRecord,1654434483.402555,4204,0,1
1,ReadRecord,1654434483.406771,474,0,1
5,DeleteRecord,1654434483.407253,284,0,1
1,ReadRecord,1654434483.407543,246,0,1
1,ReadRecord,1654434483.407795,214,0,1
4,UpdateRecord,1654434483.408015,7266,0,1
3,ScanRecord,1654434483.415307,1718,0,1
3,ScanRecord,1654434483.417044,1486,0,1
1,ReadRecord,1654434483.418552,784,0,1
1,ReadRecord,1654434483.419349,619,0,1
5,DeleteRecord,1654434483.419981,28625,0,1
4,UpdateRecord,1654434483.448627,8258,0,1
1,ReadRecord,1654434483.456912,736,0,1
4,UpdateRecord,1654434483.457668,7561,0,1
6,ReadModifyWriteRecord,1654434483.465255,1501,0,1
1,ReadRecord,1654434483.466776,849,0,1
5,DeleteRecord,1654434483.467644,756,0,1
1,ReadRecord,1654434483.468417,715,0,1
1,ReadRecord,1654434483.469151,587,0,1
1,ReadRecord,1654434483.469757,550,0,1
3,ScanRecord,1654434483.470326,867,0,1
2,InsertRecord,1654434483.471216,10698,0,1
1,ReadRecord,1654434483.481938,725,0,1
2,InsertRecord,1654434483.482675,7536,0,1
1,ReadRecord,1654434483.490227,608,0,1
3,ScanRecord,1654434483.490844,495,0,1
1,ReadRecord,1654434483.491348,452,0,1
5,DeleteRecord,1654434483.491808,6718,0,1
1,ReadRecord,1654434483.498538,498,0,1
5,DeleteRecord,1654434483.499042,382,0,1
1,ReadRecord,1654434483.499430,390,0,1
1,ReadRecord,1654434483.499827,274,0,1
6,ReadModifyWriteRecord,1654434483.500107,6764,0,1
1,ReadRecord,1654434483.506882,481,0,1
1,ReadRecord,1654434483.507371,383,0,1
1,ReadRecord,1654434483.507761,296,0,1
1,ReadRecord,1654434483.508063,197,0,1
3,ScanRecord,1654434483.508265,3155,0,1
2,InsertRecord,1654434483.511438,3775,0,1
5,DeleteRecord,1654434483.515233,8316,0,1
1,ReadRecord,1654434483.523561,402,0,1
3,ScanRecord,1654434483.523969,393,0,1
3,ScanRecord,1654434483.524368,239,0,1
3,ScanRecord,1654434483.524613,330,0,1
4,UpdateRecord,1654434483.524950,6904,0,1
1,ReadRecord,1654434483.531864,437,0,1
1,ReadRecord,1654434483.532308,312,0,1
5,DeleteRecord,1654434483.532628,274,0,1
4,UpdateRecord,1654434483.532914,253,0,1
1,ReadRecord,1654434483.533173,242,0,1
5,DeleteRecord,1654434483.533421,253,0,1
2,InsertRecord,1654434483.533681,6444,0,1
3,ScanRecord,1654434483.540135,1634,0,1
1,ReadRecord,1654434483.541783,385,0,1
1,ReadRecord,1654434483.542178,287,0,1
4,UpdateRecord,1654434483.542474,31216,0,1
3,ScanRecord,1654434483.573705,594,0,1
1,ReadRecord,1654434483.574310,596,0,1
6,ReadModifyWriteRecord,1654434483.574915,7024,0,1
1,ReadRecord,1654434483.581959,750,0,1
6,ReadModifyWriteRecord,1654434483.582722,789,0,1
1,ReadRecord,1654434483.583523,527,0,1
1,ReadRecord,1654434483.584065,567,0,1
1,ReadRecord,1654434483.584645,434,0,1
1,ReadRecord,1654434483.585094,370,0,1
4,UpdateRecord,1654434483.585475,4802,0,1
1,ReadRecord,1654434483.590297,724,0,1
1,ReadRecord,1654434483.591034,461,0,1
1,ReadRecord,1654434483.591506,404,0,1
1,ReadRecord,1654434483.591920,409,0,1
1,ReadRecord,1654434483.592339,365,0,1
1,ReadRecord,1654434483.592713,366,0,1
3,ScanRecord,1654434483.593087,451,0,1
5,DeleteRecord,1654434483.593548,5047,0,1
1,ReadRecord,1654434483.598611,759,0,1
4,UpdateRecord,1654434483.599389,7620,0,1
3,ScanRecord,1654434483.607038,4858,0,1
3,ScanRecord,1654434483.611920,820,0,1
3,ScanRecord,1654434483.612758,938,0,1
3,ScanRecord,1654434483.613717,1560,0,1
1,ReadRecord,1654434483.615295,583,0,1
1,ReadRecord,1654434483.615892,512,0,1
3,ScanRecord,1654434483.616417,735,0,1
1,ReadRecord,1654434483.617166,794,0,1
1,ReadRecord,1654434483.617979,632,0,1
1,ReadRecord,1654434483.618628,607,0,1
1,ReadRecord,1654434483.619252,477,0,1
2,InsertRecord,1654434483.619746,3883,0,1
2,InsertRecord,1654434483.623648,8367,0,1
1,ReadRecord,1654434483.632035,684,0,1
6,ReadModifyWriteRecord,1654434483.632733,7613,0,1
1,ReadRecord,1654434483.640369,742,0,1
1,ReadRecord,1654434483.641129,505,0,1
3,ScanRecord,1654434483.641648,1085,0,1
1,ReadRecord,1654434483.642748,356,0,1
6,ReadModifyWriteRecord,1654434483.643113,38885,0,1
1,ReadRecord,1654434483.682012,690,0,1
1,ReadRecord,1654434483.682710,521,0,1
1,ReadRecord,1654434483.683240,475,0,1
1,ReadRecord,1654434483.683723,313,0,1
3,ScanRecord,1654434483.684043,305,0,1
4,UpdateRecord,1654434483.684356,31079,0,1
3,ScanRecord,1654434483.715462,3026,0,1
1,ReadRecord,1654434483.718509,667,0,1
1,ReadRecord,1654434483.719189,740,0,1
3,ScanRecord,1654434483.719944,787,0,1
1,ReadRecord,1654434483.720745,522,0,1
1,ReadRecord,1654434483.721279,449,0,1
6,ReadModifyWriteRecord,1654434483.721739,897,0,1
1,ReadRecord,1654434483.722648,551,0,1
1,ReadRecord,1654434483.723211,479,0,1
1,ReadRecord,1654434483.723701,491,0,1
6,ReadModifyWriteRecord,1654434483.724203,7835,0,1
1,ReadRecord,1654434483.732054,605,0,1
3,ScanRecord,1654434483.732674,859,0,1
5,DeleteRecord,1654434483.733548,6878,0,1
1,ReadRecord,1654434483.740445,718,0,1
6,ReadModifyWriteRecord,1654434483.741181,7632,0,1
2,InsertRecord,1654434483.748855,8254,0,1
1,ReadRecord,1654434483.757130,851,0,1
1,ReadRecord,1654434483.757998,582,0,1
3,ScanRecord,1654434483.758594,594,0,1
6,ReadModifyWriteRecord,1654434483.759199,833,0,1
6,ReadModifyWriteRecord,1654434483.760041,5319,0,1
3,ScanRecord,1654434483.765376,749,0,1
1,ReadRecord,1654434483.766141,724,0,1
1,ReadRecord,1654434483.766879,744,0,1
1,ReadRecord,1654434483.767637,727,0,1
1,ReadRecord,1654434483.768379,583,0,1
4,UpdateRecord,1654434483.768972,4717,0,1
1,ReadRecord,1654434483.773715,732,0,1
1,ReadRecord,1654434483.774472,668,0,1
3,ScanRecord,1654434483.775157,706,0,1
1,ReadRecord,1654434483.775880,625,0,1
1,ReadRecord,1654434483.776517,553,0,1
1,ReadRecord,1654434483.777090,585,0,1
1,ReadRecord,1654434483.777693,503,0,1
5,DeleteRecord,1654434483.778210,3946,0,1
1,ReadRecord,1654434483.782176,767,0,1
2,InsertRecord,1654434483.782958,7507,0,1
1,ReadRecord,1654434483.790484,718,0,1
1,ReadRecord,1654434483.791222,796,0,1
1,ReadRecord,1654434483.792038,655,0,1
5,DeleteRecord,1654434483.792711,550,0,1
2,InsertRecord,1654434483.793280,5584,0,1
1,ReadRecord,1654434483.798881,641,0,1
1,ReadRecord,1654434483.799535,646,0,1
3,ScanRecord,1654434483.800194,742,0,1
1,ReadRecord,1654434483.800950,561,0,1
1,ReadRecord,1654434483.801523,554,0,1
1,ReadRecord,1654434483.802089,605,0,1
3,ScanRecord,1654434483.802706,720,0,1
6,ReadModifyWriteRecord,1654434483.803440,12089,0,1
3,ScanRecord,1654434483.815553,701,0,1
1,ReadRecord,1654434483.816274,516,0,1
5,DeleteRecord,1654434483.816809,23651,0,1
6,ReadModifyWriteRecord,1654434483.840478,8319,0,1
3,ScanRecord,1654434483.848811,672,0,1
1,ReadRecord,1654434483.849492,432,0,1
1,ReadRecord,1654434483.849934,394,0,1
1,ReadRecord,1654434483.850337,442,0,1
3,ScanRecord,1654434483.850789,488,0,1
2,InsertRecord,1654434483.851286,5733,0,1
1,ReadRecord,1654434483.857031,454,0,1
1,ReadRecord,1654434483.857493,311,0,1
3,ScanRecord,1654434483.857810,329,0,1
3,ScanRecord,1654434483.858144,241,0,1
1,ReadRecord,1654434483.858390,235,0,1
1,ReadRecord,1654434483.858629,235,0,1
5,DeleteRecord,1654434483.858869,240,0,1
1,ReadRecord,1654434483.859113,275,0,1
1,ReadRecord,1654434483.859395,259,0,1
1,ReadRecord,1654434483.859662,261,0,1
1,ReadRecord,1654434483.859931,261,0,1
2,InsertRecord,1654434483.860200,5172,0,1
6,ReadModifyWriteRecord,1654434483.865384,463,0,1
6,ReadModifyWriteRecord,1654434483.865855,324,0,1
1,ReadRecord,1654434483.866184,185,0,1
5,DeleteRecord,1654434483.866373,169,0,1
1,ReadRecord,1654434483.866546,196,0,1
5,DeleteRecord,1654434483.866747,6977,0,1
4,UpdateRecord,1654434483.873734,464,0,1
3,ScanRecord,1654434483.874204,338,0,1
4,UpdateRecord,1654434483.874547,7553,0,1
1,ReadRecord,1654434483.882112,505,0,1
6,ReadModifyWriteRecord,1654434483.882627,436,0,1
1,ReadRecord,1654434483.883069,199,0,1
1,ReadRecord,1654434483.883273,191,0,1
1,ReadRecord,1654434483.883470,195,0,1
3,ScanRecord,1654434483.883670,218,0,1
1,ReadRecord,1654434483.883892,189,0,1
1,ReadRecord,1654434483.884086,189,0,1
2,InsertRecord,1654434483.884280,6088,0,1
2,InsertRecord,1654434483.890374,8432,0,1
3,ScanRecord,1654434483.898820,542,0,1
1,ReadRecord,1654434483.899377,432,0,1
1,ReadRecord,1654434483.899826,482,0,1
1,ReadRecord,1654434483.900322,438,0,1
1,ReadRecord,1654434483.900791,641,0,1
1,ReadRecord,1654434483.901449,525,0,1
1,ReadRecord,1654434483.901990,652,0,1
6,ReadModifyWriteRecord,1654434483.902659,4497,0,1
3,ScanRecord,1654434483.907175,1326,0,1
1,ReadRecord,1654434483.908524,639,0,1
1,ReadRecord,1654434483.909178,640,0,1
6,ReadModifyWriteRecord,1654434483.909830,1223,0,1
1,ReadRecord,1654434483.911068,672,0,1
3,ScanRecord,1654434483.911751,683,0,1
1,ReadRecord,1654434483.912443,559,0,1
3,ScanRecord,1654434483.913017,462,0,1
3,ScanRecord,1654434483.913487,654,0,1
3,ScanRecord,1654434483.914157,800,0,1
6,ReadModifyWriteRecord,1654434483.914975,1073,0,1
3,ScanRecord,1654434483.916062,578,0,1
4,UpdateRecord,1654434483.916654,7196,0,1
1,ReadRecord,1654434483.923864,564,0,1
3,ScanRecord,1654434483.924443,658,0,1
1,ReadRecord,1654434483.925119,487,0,1
5,DeleteRecord,1654434483.925617,518,0,1
3,ScanRecord,1654434483.926149,685,0,1
1,ReadRecord,1654434483.926849,592,0,1
1,ReadRecord,1654434483.927459,519,0,1
5,DeleteRecord,1654434483.927994,4295,0,1
1,ReadRecord,1654434483.932304,698,0,1
1,ReadRecord,1654434483.933017,558,0,1
1,ReadRecord,1654434483.933591,446,0,1
1,ReadRecord,1654434483.934049,419,0,1
4,UpdateRecord,1654434483.934483,5927,0,1
6,ReadModifyWriteRecord,1654434483.940427,945,0,1
6,ReadModifyWriteRecord,1654434483.941388,912,0,1
4,UpdateRecord,1654434483.942316,653,0,1
5,DeleteRecord,1654434483.942981,47572,0,1
2,InsertRecord,1654434483.990573,8327,0,1
3,ScanRecord,1654434483.998916,769,0,1
1,ReadRecord,1654434483.999698,723,0,1
4,UpdateRecord,1654434484.000435,709,0,1
4,UpdateRecord,1654434484.001158,630,0,1
1,ReadRecord,1654434484.001802,629,0,1
6,ReadModifyWriteRecord,1654434484.002445,1182,0,1
1,ReadRecord,1654434484.003641,648,0,1
3,ScanRecord,1654434484.004303,651,0,1
3,ScanRecord,1654434484.004973,3415,0,1
1,ReadRecord,1654434484.008408,504,0,1
1,ReadRecord,1654434484.008925,466,0,1
1,ReadRecord,1654434484.009402,464,0,1
1,ReadRecord,1654434484.009877,485,0,1
3,ScanRecord,1654434484.010373,488,0,1
1,ReadRecord,1654434484.010886,445,0,1
1,ReadRecord,1654434484.011341,505,0,1
1,ReadRecord,1654434484.011859,470,0,1
1,ReadRecord,1654434484.012341,442,0,1
4,UpdateRecord,1654434484.012796,11128,0,1
4,UpdateRecord,1654434484.023942,8320,0,1
3,ScanRecord,1654434484.032273,552,0,1
1,ReadRecord,1654434484.032835,470,0,1
1,ReadRecord,1654434484.033314,448,0,1
1,ReadRecord,1654434484.033770,458,0,1
1,ReadRecord,1654434484.034236,436,0,1
4,UpdateRecord,1654434484.034680,5846,0,1
1,ReadRecord,1654434484.040537,498,0,1
3,ScanRecord,1654434484.041045,3499,0,1
1,ReadRecord,1654434484.044554,452,0,1
3,ScanRecord,1654434484.045015,1140,0,1
3,ScanRecord,1654434484.046165,478,0,1
1,ReadRecord,1654434484.046653,437,0,1
1,ReadRecord,1654434484.047098,465,0,1
5,DeleteRecord,1654434484.047574,9697,0,1
5,DeleteRecord,1654434484.057286,8328,0,1
1,ReadRecord,1654434484.065625,548,0,1
1,ReadRecord,1654434484.066183,483,0,1
1,ReadRecord,1654434484.066675,483,0,1
1,ReadRecord,1654434484.067167,432,0,1
3,ScanRecord,1654434484.067608,4352,0,1
2,InsertRecord,1654434484.071973,10388,0,1
4,UpdateRecord,1654434484.082380,8241,0,1
2,InsertRecord,1654434484.090632,50095,0,1
1,ReadRecord,1654434484.140745,801,0,1
1,ReadRecord,1654434484.141560,573,0,1
6,ReadModifyWriteRecord,1654434484.142143,7053,0,1
3,ScanRecord,1654434484.149219,3072,0,1
6,ReadModifyWriteRecord,1654434484.152306,5113,0,1
1,ReadRecord,1654434484.157435,684,0,1
5,DeleteRecord,1654434484.158130,7542,0,1
3,ScanRecord,1654434484.165683,3820,0,1
6,ReadModifyWriteRecord,1654434484.169527,1179,0,1
1,ReadRecord,1654434484.170718,687,0,1
4,UpdateRecord,1654434484.171418,34718,0,1
1,ReadRecord,1654434484.206149,558,0,1
1,ReadRecord,1654434484.206716,446,0,1
3,ScanRecord,1654434484.207170,3020,0,1
4,UpdateRecord,1654434484.210203,448,0,1
1,ReadRecord,1654434484.210656,294,0,1
1,ReadRecord,1654434484.210956,277,0,1
1,ReadRecord,1654434484.211238,269,0,1
1,ReadRecord,1654434484.211512,237,0,1
1,ReadRecord,1654434484.211754,245,0,1
4,UpdateRecord,1654434484.212004,20388,0,1
3,ScanRecord,1654434484.232409,699,0,1
1,ReadRecord,1654434484.233120,540,0,1
3,ScanRecord,1654434484.233669,6341,0,1
3,ScanRecord,1654434484.240024,714,0,1
5,DeleteRecord,1654434484.240746,83242,0,1
1,ReadRecord,1654434484.323998,483,0,1
6,ReadModifyWriteRecord,1654434484.324487,8032,0,1
4,UpdateRecord,1654434484.332532,8213,0,1
1,ReadRecord,1654434484.340759,793,0,1
3,ScanRecord,1654434484.341564,713,0,1
6,ReadModifyWriteRecord,1654434484.342290,6758,0,1
1,ReadRecord,1654434484.349059,712,0,1
1,ReadRecord,1654434484.349782,567,0,1
