Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
1,NewOrder,1654415144.076750,8375,0,1
2,Payment,1654415144.085153,8379,0,1
3,OrderStatus,1654415144.093547,2892,0,1
2,Payment,1654415144.096462,5889,0,1
2,Payment,1654415144.102371,7976,0,1
1,NewOrder,1654415144.110369,16769,0,1
1,NewOrder,1654415144.127181,24865,0,1
1,NewOrder,1654415144.152082,16611,0,1
2,Payment,1654415144.168721,8357,0,1
1,NewOrder,1654415144.177100,16765,0,1
1,NewOrder,1654415144.193884,8160,0,1
2,Payment,1654415144.202061,25211,0,1
2,Payment,1654415144.227298,8299,0,1
5,StockLevel,1654415144.235626,3084,0,1
3,OrderStatus,1654415144.238736,2958,0,1
5,StockLevel,1654415144.241725,3032,0,1
2,Payment,1654415144.244795,7485,0,1
1,NewOrder,1654415144.252310,16635,0,1
3,OrderStatus,1654415144.268977,3575,0,1
2,Payment,1654415144.272582,12981,0,1
2,Payment,1654415144.285607,8349,0,1
1,NewOrder,1654415144.293990,16607,0,1
2,Payment,1654415144.310623,8301,0,1
1,NewOrder,1654415144.318948,50184,0,1
1,NewOrder,1654415144.369174,16621,0,1
3,OrderStatus,1654415144.385828,3137,0,1
1,NewOrder,1654415144.388992,13515,0,1
2,Payment,1654415144.402537,8305,0,1
2,Payment,1654415144.410877,8192,0,1
2,Payment,1654415144.419117,8273,0,1
5,StockLevel,1654415144.427423,2703,0,1
2,Payment,1654415144.430150,5545,0,1
2,Payment,1654415144.435724,8316,0,1
1,NewOrder,1654415144.444065,16777,0,1
1,NewOrder,1654415144.460875,33340,0,1
2,Payment,1654415144.494252,8290,0,1
1,NewOrder,1654415144.502574,16661,0,1
1,NewOrder,1654415144.519270,16599,0,1
1,NewOrder,1654415144.535891,8294,0,1
1,NewOrder,1654415144.544211,8301,0,1
2,Payment,1654415144.552530,8395,0,1
1,NewOrder,1654415144.560945,8289,0,1
2,Payment,1654415144.569251,8327,0,1
1,NewOrder,1654415144.577591,8348,0,1
2,Payment,1654415144.585956,25104,0,1
5,StockLevel,1654415144.611090,2435,0,1
2,Payment,1654415144.613558,14192,0,1
1,NewOrder,1654415144.627778,16742,0,1
1,NewOrder,1654415144.644549,16563,0,1
2,Payment,1654415144.661184,8292,0,1
1,NewOrder,1654415144.669570,16603,0,1
1,NewOrder,1654415144.686204,16674,0,1
5,StockLevel,1654415144.702904,1740,0,1
5,StockLevel,1654415144.704668,1979,0,1
3,OrderStatus,1654415144.706668,2852,0,1
5,StockLevel,1654415144.709547,1988,0,1
1,NewOrder,1654415144.711556,33130,0,1
3,OrderStatus,1654415144.744725,2404,0,1
2,Payment,1654415144.747167,14254,0,1
3,OrderStatus,1654415144.761446,1958,0,1
1,NewOrder,1654415144.763428,14565,0,1
3,OrderStatus,1654415144.778021,1900,0,1
2,Payment,1654415144.779954,6429,0,1
2,Payment,1654415144.786409,8411,0,1
2,Payment,1654415144.794846,8201,0,1
2,Payment,1654415144.803077,8414,0,1
2,Payment,1654415144.811523,8227,0,1
1,NewOrder,1654415144.819790,41723,0,1
2,Payment,1654415144.861534,8198,0,1
1,NewOrder,1654415144.869820,16771,0,1
2,Payment,1654415144.886619,8334,0,1
2,Payment,1654415144.894981,8216,0,1
2,Payment,1654415144.903223,8258,0,1
1,NewOrder,1654415144.911517,16724,0,1
1,NewOrder,1654415144.928278,16658,0,1
2,Payment,1654415144.944966,8343,0,1
1,NewOrder,1654415144.953338,33308,0,1
2,Payment,1654415144.986667,8286,0,1
2,Payment,1654415144.995001,8270,0,1
4,Delivery,1654415145.003300,16858,0,1
1,NewOrder,1654415145.020175,8146,0,1
2,Payment,1654415145.028335,8515,0,1
1,NewOrder,1654415145.036863,8219,0,1
4,Delivery,1654415145.045102,16800,0,1
2,Payment,1654415145.061926,8340,0,1
1,NewOrder,1654415145.070282,8429,0,1
1,NewOrder,1654415145.078729,33363,0,1
2,Payment,1654415145.112111,8254,0,1
1,NewOrder,1654415145.120383,8303,0,1
2,Payment,1654415145.128706,8361,0,1
2,Payment,1654415145.137087,8305,0,1
2,Payment,1654415145.145411,8310,0,1
2,Payment,1654415145.153748,8343,0,1
1,NewOrder,1654415145.162124,8314,0,1
1,NewOrder,1654415145.170471,8384,0,1
2,Payment,1654415145.178875,8284,0,1
2,Payment,1654415145.187181,8361,0,1
1,NewOrder,1654415145.195562,8330,0,1
1,NewOrder,1654415145.203911,25045,0,1
2,Payment,1654415145.228976,8337,0,1
1,NewOrder,1654415145.237333,8297,0,1
5,StockLevel,1654415145.245649,2018,0,1
2,Payment,1654415145.247685,6269,0,1
1,NewOrder,1654415145.253972,16723,0,1
1,NewOrder,1654415145.270724,16714,0,1
5,StockLevel,1654415145.287462,1304,0,1
1,NewOrder,1654415145.288785,15451,0,1
2,Payment,1654415145.304253,8211,0,1
1,NewOrder,1654415145.312490,41932,0,1
2,Payment,1654415145.354455,8064,0,1
2,Payment,1654415145.362548,8424,0,1
1,NewOrder,1654415145.370995,16684,0,1
2,Payment,1654415145.387706,8215,0,1
2,Payment,1654415145.395949,8357,0,1
4,Delivery,1654415145.404336,33482,0,1
5,StockLevel,1654415145.437848,2730,0,1
1,NewOrder,1654415145.440604,63994,0,1
2,Payment,1654415145.504638,8139,0,1
2,Payment,1654415145.512801,8338,0,1
1,NewOrder,1654415145.521160,16633,0,1
2,Payment,1654415145.537820,8417,0,1
2,Payment,1654415145.546255,8816,0,1
4,Delivery,1654415145.555102,32965,0,1
2,Payment,1654415145.588096,8326,0,1
1,NewOrder,1654415145.596448,16623,0,1
1,NewOrder,1654415145.613099,16693,0,1
1,NewOrder,1654415145.629820,16630,0,1
1,NewOrder,1654415145.646487,33442,0,1
2,Payment,1654415145.679947,8266,0,1
1,NewOrder,1654415145.688249,16698,0,1
1,NewOrder,1654415145.704974,16652,0,1
1,NewOrder,1654415145.721652,16626,0,1
2,Payment,1654415145.738303,8350,0,1
1,NewOrder,1654415145.746676,16711,0,1
1,NewOrder,1654415145.763416,16576,0,1
1,NewOrder,1654415145.780022,33478,0,1
4,Delivery,1654415145.813533,33372,0,1
1,NewOrder,1654415145.846933,16650,0,1
1,NewOrder,1654415145.863611,16604,0,1
2,Payment,1654415145.880249,8240,0,1
2,Payment,1654415145.888515,8306,0,1
1,NewOrder,1654415145.896846,16732,0,1
4,Delivery,1654415145.913598,16741,0,1
2,Payment,1654415145.930358,8420,0,1
1,NewOrder,1654415145.938792,8281,0,1
2,Payment,1654415145.947086,8347,0,1
1,NewOrder,1654415145.955456,16856,0,1
3,OrderStatus,1654415145.972353,2186,0,1
2,Payment,1654415145.974578,5921,0,1
1,NewOrder,1654415145.980524,25083,0,1
1,NewOrder,1654415146.005633,16533,0,1
2,Payment,1654415146.022202,8316,0,1
2,Payment,1654415146.030540,8293,0,1
1,NewOrder,1654415146.038849,8327,0,1
2,Payment,1654415146.047197,8378,0,1
1,NewOrder,1654415146.055603,16785,0,1
4,Delivery,1654415146.072413,25030,0,1
2,Payment,1654415146.097472,8297,0,1
1,NewOrder,1654415146.105794,17254,0,1
2,Payment,1654415146.123076,7638,0,1
1,NewOrder,1654415146.130738,16820,0,1
2,Payment,1654415146.147605,8191,0,1
1,NewOrder,1654415146.155856,16647,0,1
5,StockLevel,1654415146.172529,2351,0,1
1,NewOrder,1654415146.174903,14414,0,1
2,Payment,1654415146.189338,8324,0,1
2,Payment,1654415146.197680,8226,0,1
2,Payment,1654415146.205937,8418,0,1
3,OrderStatus,1654415146.214381,1781,0,1
2,Payment,1654415146.216191,6524,0,1
2,Payment,1654415146.222738,33348,0,1
4,Delivery,1654415146.256126,33919,0,1
3,OrderStatus,1654415146.290073,2046,0,1
2,Payment,1654415146.292150,6261,0,1
1,NewOrder,1654415146.298438,17571,0,1
2,Payment,1654415146.316040,7363,0,1
1,NewOrder,1654415146.323428,16684,0,1
2,Payment,1654415146.340202,8247,0,1
1,NewOrder,1654415146.348526,16686,0,1
2,Payment,1654415146.365240,8135,0,1
5,StockLevel,1654415146.373398,2731,0,1
2,Payment,1654415146.376150,13975,0,1
4,Delivery,1654415146.390149,25131,0,1
1,NewOrder,1654415146.415300,50251,0,1
2,Payment,1654415146.465588,41658,0,1
1,NewOrder,1654415146.507279,16449,0,1
2,Payment,1654415146.523758,8267,0,1
2,Payment,1654415146.532052,8297,0,1
4,Delivery,1654415146.540377,41925,0,1
1,NewOrder,1654415146.582336,16675,0,1
2,Payment,1654415146.599043,8174,0,1
2,Payment,1654415146.607242,8298,0,1
2,Payment,1654415146.615562,8317,0,1
1,NewOrder,1654415146.623902,16627,0,1
2,Payment,1654415146.640559,8452,0,1
1,NewOrder,1654415146.649037,16674,0,1
1,NewOrder,1654415146.665736,16596,0,1
2,Payment,1654415146.682361,8250,0,1
2,Payment,1654415146.690641,8292,0,1
1,NewOrder,1654415146.698952,8287,0,1
1,NewOrder,1654415146.707257,8339,0,1
1,NewOrder,1654415146.715612,8429,0,1
5,StockLevel,1654415146.724057,1397,0,1
2,Payment,1654415146.725480,6811,0,1
1,NewOrder,1654415146.732307,2892,0,1
5,StockLevel,1654415146.735210,1174,0,1
1,NewOrder,1654415146.736392,12692,0,1
2,Payment,1654415146.749105,8934,0,1
1,NewOrder,1654415146.758057,7678,0,1
1,NewOrder,1654415146.765752,16881,0,1
1,NewOrder,1654415146.782661,16689,0,1
2,Payment,1654415146.799372,8218,0,1
2,Payment,1654415146.807617,8328,0,1
2,Payment,1654415146.815968,8276,0,1
3,OrderStatus,1654415146.824261,1193,0,1
1,NewOrder,1654415146.825468,15438,0,1
1,NewOrder,1654415146.840925,8392,0,1
1,NewOrder,1654415146.849345,16736,0,1
1,NewOrder,1654415146.866110,33334,0,1
5,StockLevel,1654415146.899472,2395,0,1
1,NewOrder,1654415146.901887,14356,0,1
1,NewOrder,1654415146.916269,16647,0,1
1,NewOrder,1654415146.932941,16681,0,1
1,NewOrder,1654415146.949648,16545,0,1
2,Payment,1654415146.966215,8278,0,1
1,NewOrder,1654415146.974510,16719,0,1
2,Payment,1654415146.991248,8369,0,1
1,NewOrder,1654415146.999644,8289,0,1
1,NewOrder,1654415147.007959,33328,0,1
2,Payment,1654415147.041306,8267,0,1
1,NewOrder,1654415147.049595,16751,0,1
1,NewOrder,1654415147.066365,8258,0,1
1,NewOrder,1654415147.074637,8382,0,1
1,NewOrder,1654415147.083044,16676,0,1
2,Payment,1654415147.099736,8349,0,1
2,Payment,1654415147.108117,8279,0,1
1,NewOrder,1654415147.116410,3348,0,1
2,Payment,1654415147.119769,4921,0,1
2,Payment,1654415147.124700,8465,0,1
2,Payment,1654415147.133175,33383,0,1
1,NewOrder,1654415147.166580,16653,0,1
2,Payment,1654415147.183256,8292,0,1
2,Payment,1654415147.191569,8421,0,1
1,NewOrder,1654415147.200011,16584,0,1
2,Payment,1654415147.216620,25079,0,1
4,Delivery,1654415147.241739,50254,0,1
1,NewOrder,1654415147.292024,16456,0,1
2,Payment,1654415147.308506,8253,0,1
1,NewOrder,1654415147.316780,16746,0,1
5,StockLevel,1654415147.333548,2856,0,1
5,StockLevel,1654415147.336427,2172,0,1
2,Payment,1654415147.338619,11530,0,1
4,Delivery,1654415147.350172,25050,0,1
1,NewOrder,1654415147.375244,8258,0,1
4,Delivery,1654415147.383521,33571,0,1
4,Delivery,1654415147.417112,16722,0,1
1,NewOrder,1654415147.433850,8392,0,1
1,NewOrder,1654415147.442261,8215,0,1
1,NewOrder,1654415147.450487,8501,0,1
1,NewOrder,1654415147.459011,8211,0,1
1,NewOrder,1654415147.467237,8333,0,1
1,NewOrder,1654415147.475590,8336,0,1
2,Payment,1654415147.483942,8469,0,1
1,NewOrder,1654415147.492422,8381,0,1
1,NewOrder,1654415147.500817,8200,0,1
1,NewOrder,1654415147.509028,33563,0,1
1,NewOrder,1654415147.542624,24872,0,1
5,StockLevel,1654415147.567522,2700,0,1
2,Payment,1654415147.570245,13908,0,1
2,Payment,1654415147.584176,8292,0,1
2,Payment,1654415147.592488,8343,0,1
1,NewOrder,1654415147.600851,16699,0,1
2,Payment,1654415147.617575,8307,0,1
2,Payment,1654415147.625907,8253,0,1
2,Payment,1654415147.634184,33416,0,1
1,NewOrder,1654415147.667630,16721,0,1
2,Payment,1654415147.684377,8238,0,1
3,OrderStatus,1654415147.692644,1737,0,1
1,NewOrder,1654415147.694402,14944,0,1
5,StockLevel,1654415147.709370,2773,0,1
1,NewOrder,1654415147.712163,13883,0,1
2,Payment,1654415147.726083,8290,0,1
3,OrderStatus,1654415147.734399,1675,0,1
2,Payment,1654415147.736106,6669,0,1
2,Payment,1654415147.742796,8310,0,1
2,Payment,1654415147.751130,8354,0,1
1,NewOrder,1654415147.759504,33477,0,1
2,Payment,1654415147.793012,8146,0,1
1,NewOrder,1654415147.801185,16695,0,1
3,OrderStatus,1654415147.817902,1847,0,1
2,Payment,1654415147.819769,6427,0,1
2,Payment,1654415147.826217,8255,0,1
1,NewOrder,1654415147.834496,16807,0,1
2,Payment,1654415147.851333,8294,0,1
1,NewOrder,1654415147.859650,92508,0,1
1,NewOrder,1654415147.952189,71711,0,1
1,NewOrder,1654415148.023932,79980,0,1
1,NewOrder,1654415148.103943,42205,0,1
2,Payment,1654415148.146184,94802,0,1
1,NewOrder,1654415148.241014,39412,0,1
1,NewOrder,1654415148.280472,33675,0,1
1,NewOrder,1654415148.314175,220828,0,1
4,Delivery,1654415148.535042,57731,0,1
1,NewOrder,1654415148.592805,17365,0,1
2,Payment,1654415148.610195,8391,0,1
4,Delivery,1654415148.618634,35097,0,1
2,Payment,1654415148.653798,8247,0,1
5,StockLevel,1654415148.662077,2534,0,1
2,Payment,1654415148.664625,14871,0,1
1,NewOrder,1654415148.679512,17243,0,1
1,NewOrder,1654415148.696770,17542,0,1
2,Payment,1654415148.714330,8452,0,1
1,NewOrder,1654415148.722796,200972,0,1
2,Payment,1654415148.923791,24965,0,1
2,Payment,1654415148.948781,8366,0,1
1,NewOrder,1654415148.957162,25539,0,1
1,NewOrder,1654415148.982719,17331,0,1
2,Payment,1654415149.000065,7877,0,1
2,Payment,1654415149.007957,10758,0,1
2,Payment,1654415149.018729,8344,0,1
2,Payment,1654415149.027090,8435,0,1
4,Delivery,1654415149.035538,25859,0,1
2,Payment,1654415149.061417,8386,0,1
4,Delivery,1654415149.069819,25999,0,1
2,Payment,1654415149.095838,8414,0,1
1,NewOrder,1654415149.104266,33907,0,1
2,Payment,1654415149.138207,14313,0,1
2,Payment,1654415149.152539,8359,0,1
2,Payment,1654415149.160915,8448,0,1
1,NewOrder,1654415149.169385,17077,0,1
2,Payment,1654415149.186480,8380,0,1
2,Payment,1654415149.194874,8345,0,1
1,NewOrder,1654415149.203234,17118,0,1
1,NewOrder,1654415149.220377,186094,0,1
1,NewOrder,1654415149.406504,40343,0,1
2,Payment,1654415149.446872,8241,0,1
5,StockLevel,1654415149.455134,2794,0,1
1,NewOrder,1654415149.457945,22778,0,1
1,NewOrder,1654415149.480746,16854,0,1
2,Payment,1654415149.497618,8403,0,1
2,Payment,1654415149.506036,8466,0,1
1,NewOrder,1654415149.514519,8543,0,1
1,NewOrder,1654415149.523079,8946,0,1
5,StockLevel,1654415149.532041,1325,0,1
1,NewOrder,1654415149.533377,15912,0,1
2,Payment,1654415149.549306,8390,0,1
1,NewOrder,1654415149.557715,8754,0,1
2,Payment,1654415149.566484,8375,0,1
3,OrderStatus,1654415149.574873,1002,0,1
1,NewOrder,1654415149.575883,7607,0,1
1,NewOrder,1654415149.583506,8673,0,1
1,NewOrder,1654415149.592193,8867,0,1
1,NewOrder,1654415149.601076,9072,0,1
2,Payment,1654415149.610164,8403,0,1
1,NewOrder,1654415149.618584,8988,0,1
1,NewOrder,1654415149.627588,34080,0,1
2,Payment,1654415149.661692,8202,0,1
1,NewOrder,1654415149.669907,16987,0,1
2,Payment,1654415149.686907,8358,0,1
2,Payment,1654415149.695276,8390,0,1
1,NewOrder,1654415149.703680,17251,0,1
2,Payment,1654415149.720948,8319,0,1
1,NewOrder,1654415149.729282,17038,0,1
1,NewOrder,1654415149.746340,17816,0,1
1,NewOrder,1654415149.764177,17067,0,1
2,Payment,1654415149.781262,8312,0,1
2,Payment,1654415149.789588,8360,0,1
2,Payment,1654415149.797962,8525,0,1
1,NewOrder,1654415149.806501,17127,0,1
2,Payment,1654415149.823646,8389,0,1
1,NewOrder,1654415149.832050,91120,0,1
1,NewOrder,1654415149.923191,34605,0,1
2,Payment,1654415149.957823,33407,0,1
2,Payment,1654415149.991257,8316,0,1
2,Payment,1654415149.999596,8275,0,1
1,NewOrder,1654415150.007885,25386,0,1
1,NewOrder,1654415150.033288,16870,0,1
1,NewOrder,1654415150.050180,16905,0,1
1,NewOrder,1654415150.067105,17239,0,1
1,NewOrder,1654415150.084361,16980,0,1
1,NewOrder,1654415150.101358,17016,0,1
2,Payment,1654415150.118391,8340,0,1
2,Payment,1654415150.126746,8606,0,1
1,NewOrder,1654415150.135378,25902,0,1
1,NewOrder,1654415150.161300,16608,0,1
2,Payment,1654415150.177945,8307,0,1
2,Payment,1654415150.186268,8518,0,1
2,Payment,1654415150.194799,8407,0,1
1,NewOrder,1654415150.203227,17170,0,1
5,StockLevel,1654415150.220412,3229,0,1
2,Payment,1654415150.223657,14469,0,1
3,OrderStatus,1654415150.238141,1427,0,1
1,NewOrder,1654415150.239584,58532,0,1
1,NewOrder,1654415150.298144,15663,0,1
2,Payment,1654415150.313829,8988,0,1
2,Payment,1654415150.322831,8423,0,1
1,NewOrder,1654415150.331277,17055,0,1
1,NewOrder,1654415150.348357,17092,0,1
2,Payment,1654415150.365471,8256,0,1
1,NewOrder,1654415150.373742,17233,0,1
2,Payment,1654415150.390993,8465,0,1
2,Payment,1654415150.399474,8279,0,1
2,Payment,1654415150.407770,8391,0,1
1,NewOrder,1654415150.416177,17163,0,1
1,NewOrder,1654415150.433361,25345,0,1
2,Payment,1654415150.458732,8292,0,1
2,Payment,1654415150.467046,8470,0,1
1,NewOrder,1654415150.475530,25365,0,1
1,NewOrder,1654415150.500911,16862,0,1
1,NewOrder,1654415150.517797,16810,0,1
3,OrderStatus,1654415150.534626,1732,0,1
1,NewOrder,1654415150.536376,15275,0,1
2,Payment,1654415150.551668,8271,0,1
1,NewOrder,1654415150.559951,16876,0,1
1,NewOrder,1654415150.576840,8373,0,1
2,Payment,1654415150.585225,8422,0,1
1,NewOrder,1654415150.593655,8884,0,1
1,NewOrder,1654415150.602562,17141,0,1
1,NewOrder,1654415150.619714,8401,0,1
1,NewOrder,1654415150.628128,8486,0,1
2,Payment,1654415150.636627,8355,0,1
1,NewOrder,1654415150.644994,8718,0,1
4,Delivery,1654415150.653727,17518,0,1
5,StockLevel,1654415150.671258,1859,0,1
2,Payment,1654415150.673142,6499,0,1
2,Payment,1654415150.679656,8986,0,1
5,StockLevel,1654415150.688657,1467,0,1
2,Payment,1654415150.690132,6433,0,1
1,NewOrder,1654415150.696587,8422,0,1
2,Payment,1654415150.705018,8294,0,1
1,NewOrder,1654415150.713318,8459,0,1
2,Payment,1654415150.721786,8583,0,1
1,NewOrder,1654415150.730382,33713,0,1
2,Payment,1654415150.764114,8396,0,1
1,NewOrder,1654415150.772544,142798,0,1
2,Payment,1654415150.915369,24796,0,1
4,Delivery,1654415150.940187,42360,0,1
1,NewOrder,1654415150.982564,17054,0,1
5,StockLevel,1654415150.999634,1886,0,1
1,NewOrder,1654415151.001530,15165,0,1
1,NewOrder,1654415151.016708,8400,0,1
1,NewOrder,1654415151.025115,8724,0,1
4,Delivery,1654415151.033846,17584,0,1
2,Payment,1654415151.051441,8426,0,1
2,Payment,1654415151.059878,8373,0,1
1,NewOrder,1654415151.068272,8398,0,1
1,NewOrder,1654415151.076676,8850,0,1
1,NewOrder,1654415151.085532,8710,0,1
1,NewOrder,1654415151.094250,8727,0,1
2,Payment,1654415151.103001,8394,0,1
2,Payment,1654415151.111408,8367,0,1
1,NewOrder,1654415151.119790,17189,0,1
2,Payment,1654415151.136994,18999,0,1
1,NewOrder,1654415151.156008,22877,0,1
1,NewOrder,1654415151.178898,16958,0,1
1,NewOrder,1654415151.195868,8455,0,1
1,NewOrder,1654415151.204331,8441,0,1
1,NewOrder,1654415151.212780,8669,0,1
1,NewOrder,1654415151.221456,8656,0,1
1,NewOrder,1654415151.230119,8654,0,1
1,NewOrder,1654415151.238779,8283,0,1
2,Payment,1654415151.247069,8500,0,1
1,NewOrder,1654415151.255577,8574,0,1
1,NewOrder,1654415151.264160,17162,0,1
2,Payment,1654415151.281339,24991,0,1
1,NewOrder,1654415151.306344,16812,0,1
5,StockLevel,1654415151.323167,2942,0,1
1,NewOrder,1654415151.326118,14933,0,1
1,NewOrder,1654415151.341062,16196,0,1
1,NewOrder,1654415151.357288,18049,0,1
2,Payment,1654415151.375350,8286,0,1
1,NewOrder,1654415151.383647,8688,0,1
2,Payment,1654415151.392344,8428,0,1
2,Payment,1654415151.400784,8278,0,1
2,Payment,1654415151.409070,8551,0,1
2,Payment,1654415151.417638,8356,0,1
2,Payment,1654415151.426043,8285,0,1
2,Payment,1654415151.434364,50032,0,1
1,NewOrder,1654415151.484427,76964,0,1
1,NewOrder,1654415151.561418,119179,0,1
1,NewOrder,1654415151.680620,64931,0,1
2,Payment,1654415151.745572,8895,0,1
2,Payment,1654415151.754479,8495,0,1
2,Payment,1654415151.762988,8423,0,1
1,NewOrder,1654415151.771425,17574,0,1
1,NewOrder,1654415151.789019,16502,0,1
1,NewOrder,1654415151.805545,17127,0,1
1,NewOrder,1654415151.822685,8481,0,1
2,Payment,1654415151.831178,8444,0,1
2,Payment,1654415151.839634,18939,0,1
1,NewOrder,1654415151.858590,14730,0,1
1,NewOrder,1654415151.873334,8391,0,1
1,NewOrder,1654415151.881737,8601,0,1
2,Payment,1654415151.890351,33458,0,1
4,Delivery,1654415151.923823,18068,0,1
1,NewOrder,1654415151.941904,8626,0,1
1,NewOrder,1654415151.950539,17081,0,1
1,NewOrder,1654415151.967630,16946,0,1
1,NewOrder,1654415151.984587,16861,0,1
2,Payment,1654415152.001463,8365,0,1
1,NewOrder,1654415152.009842,33553,0,1
2,Payment,1654415152.043410,16284,0,1
1,NewOrder,1654415152.059704,17491,0,1
1,NewOrder,1654415152.077227,8620,0,1
2,Payment,1654415152.085856,8324,0,1
1,NewOrder,1654415152.094187,8628,0,1
2,Payment,1654415152.102822,8425,0,1
1,NewOrder,1654415152.111260,17161,0,1
2,Payment,1654415152.128444,8181,0,1
1,NewOrder,1654415152.136642,33576,0,1
1,NewOrder,1654415152.170234,16980,0,1
1,NewOrder,1654415152.187229,25287,0,1
1,NewOrder,1654415152.212531,17019,0,1
2,Payment,1654415152.229565,8133,0,1
2,Payment,1654415152.237710,8371,0,1
3,OrderStatus,1654415152.246093,1819,0,1
2,Payment,1654415152.247925,6645,0,1
2,Payment,1654415152.254582,8378,0,1
2,Payment,1654415152.262974,33637,0,1
2,Payment,1654415152.296630,8110,0,1
2,Payment,1654415152.304757,8293,0,1
1,NewOrder,1654415152.313062,17020,0,1
1,NewOrder,1654415152.330098,8491,0,1
2,Payment,1654415152.338600,25201,0,1
1,NewOrder,1654415152.363816,16869,0,1
2,Payment,1654415152.380704,8416,0,1
2,Payment,1654415152.389143,33444,0,1
1,NewOrder,1654415152.422611,16877,0,1
2,Payment,1654415152.439506,8274,0,1
1,NewOrder,1654415152.447791,16961,0,1
2,Payment,1654415152.464772,8365,0,1
4,Delivery,1654415152.473152,25613,0,1
3,OrderStatus,1654415152.498782,1489,0,1
1,NewOrder,1654415152.500283,40396,0,1
2,Payment,1654415152.540700,20418,0,1
1,NewOrder,1654415152.561136,21671,0,1
1,NewOrder,1654415152.582829,16750,0,1
1,NewOrder,1654415152.599593,6212,0,1
2,Payment,1654415152.605817,18825,0,1
2,Payment,1654415152.624656,8323,0,1
1,NewOrder,1654415152.632992,33835,0,1
5,StockLevel,1654415152.666850,3237,0,1
1,NewOrder,1654415152.670105,13380,0,1
5,StockLevel,1654415152.683497,2907,0,1
1,NewOrder,1654415152.686416,23371,0,1
2,Payment,1654415152.709803,8237,0,1
4,Delivery,1654415152.718048,17445,0,1
1,NewOrder,1654415152.735508,8509,0,1
