Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
1,NewOrder,1654432697.864966,16609,0,1
2,Payment,1654432697.881610,8286,0,1
1,NewOrder,1654432697.889923,8296,0,1
2,Payment,1654432697.898247,8338,0,1
1,NewOrder,1654432697.906601,8446,0,1
1,NewOrder,1654432697.915074,16745,0,1
4,Delivery,1654432697.931852,58458,0,1
2,Payment,1654432697.990346,8159,0,1
1,NewOrder,1654432697.998537,16693,0,1
2,Payment,1654432698.015260,8255,0,1
1,NewOrder,1654432698.023537,16753,0,1
1,NewOrder,1654432698.040313,16796,0,1
1,NewOrder,1654432698.057132,8136,0,1
2,Payment,1654432698.065287,8398,0,1
4,Delivery,1654432698.073717,41838,0,1
1,NewOrder,1654432698.115595,45608,0,1
1,NewOrder,1654432698.161229,37731,0,1
4,Delivery,1654432698.198982,41759,0,1
3,OrderStatus,1654432698.240763,1869,0,1
1,NewOrder,1654432698.242650,14732,0,1
1,NewOrder,1654432698.257404,16728,0,1
2,Payment,1654432698.274153,8213,0,1
1,NewOrder,1654432698.282399,16830,0,1
1,NewOrder,1654432698.299253,40422,0,1
2,Payment,1654432698.339719,34660,0,1
2,Payment,1654432698.374412,8261,0,1
2,Payment,1654432698.382700,8340,0,1
1,NewOrder,1654432698.391067,16591,0,1
2,Payment,1654432698.407691,8261,0,1
2,Payment,1654432698.415985,8389,0,1
2,Payment,1654432698.424403,8338,0,1
2,Payment,1654432698.432767,8185,0,1
2,Payment,1654432698.440989,8377,0,1
3,OrderStatus,1654432698.449393,2575,0,1
1,NewOrder,1654432698.452004,22443,0,1
1,NewOrder,1654432698.474478,66684,0,1
1,NewOrder,1654432698.541198,41713,0,1
1,NewOrder,1654432698.582937,16684,0,1
2,Payment,1654432698.599652,8254,0,1
4,Delivery,1654432698.607961,33378,0,1
2,Payment,1654432698.641396,33952,0,1
1,NewOrder,1654432698.675369,7636,0,1
4,Delivery,1654432698.683022,16797,0,1
2,Payment,1654432698.699858,8342,0,1
2,Payment,1654432698.708227,8336,0,1
2,Payment,1654432698.716588,8302,0,1
1,NewOrder,1654432698.724915,16680,0,1
2,Payment,1654432698.741623,8315,0,1
1,NewOrder,1654432698.749964,16674,0,1
1,NewOrder,1654432698.766671,66688,0,1
1,NewOrder,1654432698.833380,16657,0,1
2,Payment,1654432698.850058,8323,0,1
1,NewOrder,1654432698.858410,16663,0,1
3,OrderStatus,1654432698.875095,1656,0,1
2,Payment,1654432698.876770,6585,0,1
2,Payment,1654432698.883376,8306,0,1
2,Payment,1654432698.891702,8410,0,1
1,NewOrder,1654432698.900134,17223,0,1
2,Payment,1654432698.917378,7689,0,1
2,Payment,1654432698.925125,8299,0,1
1,NewOrder,1654432698.933446,8351,0,1
1,NewOrder,1654432698.941815,8469,0,1
1,NewOrder,1654432698.950297,8207,0,1
1,NewOrder,1654432698.958519,8332,0,1
2,Payment,1654432698.966866,8370,0,1
1,NewOrder,1654432698.975256,8294,0,1
1,NewOrder,1654432698.983568,8407,0,1
5,StockLevel,1654432698.991995,1728,0,1
2,Payment,1654432698.993760,6523,0,1
1,NewOrder,1654432699.000313,8380,0,1
3,OrderStatus,1654432699.008712,949,0,1
2,Payment,1654432699.009681,7361,0,1
5,StockLevel,1654432699.017060,1605,0,1
1,NewOrder,1654432699.018688,40237,0,1
1,NewOrder,1654432699.058945,8096,0,1
2,Payment,1654432699.067059,8387,0,1
2,Payment,1654432699.075468,8367,0,1
4,Delivery,1654432699.083847,16689,0,1
4,Delivery,1654432699.100553,106184,0,1
1,NewOrder,1654432699.206767,27339,0,1
1,NewOrder,1654432699.234126,16698,0,1
1,NewOrder,1654432699.250843,8298,0,1
1,NewOrder,1654432699.259158,25232,0,1
1,NewOrder,1654432699.284434,16598,0,1
1,NewOrder,1654432699.301089,33311,0,1
2,Payment,1654432699.334434,8224,0,1
1,NewOrder,1654432699.342681,16685,0,1
1,NewOrder,1654432699.359394,16729,0,1
2,Payment,1654432699.376144,8143,0,1
1,NewOrder,1654432699.384309,8396,0,1
1,NewOrder,1654432699.392722,16755,0,1
1,NewOrder,1654432699.409498,8370,0,1
1,NewOrder,1654432699.417888,8289,0,1
2,Payment,1654432699.426198,8303,0,1
1,NewOrder,1654432699.434521,33473,0,1
2,Payment,1654432699.468025,8297,0,1
3,OrderStatus,1654432699.476348,1834,0,1
5,StockLevel,1654432699.478205,2485,0,1
2,Payment,1654432699.480712,12220,0,1
2,Payment,1654432699.492964,8253,0,1
2,Payment,1654432699.501243,8376,0,1
2,Payment,1654432699.509638,8261,0,1
2,Payment,1654432699.517917,8383,0,1
1,NewOrder,1654432699.526324,16705,0,1
2,Payment,1654432699.543053,8323,0,1
1,NewOrder,1654432699.551401,16625,0,1
1,NewOrder,1654432699.568053,16692,0,1
3,OrderStatus,1654432699.584773,2455,0,1
2,Payment,1654432699.587258,14204,0,1
1,NewOrder,1654432699.601496,25061,0,1
1,NewOrder,1654432699.626587,16554,0,1
3,OrderStatus,1654432699.643170,2158,0,1
1,NewOrder,1654432699.645355,14520,0,1
2,Payment,1654432699.659899,8280,0,1
2,Payment,1654432699.668203,8313,0,1
1,NewOrder,1654432699.676539,25111,0,1
2,Payment,1654432699.701675,8829,0,1
1,NewOrder,1654432699.710529,16103,0,1
3,OrderStatus,1654432699.726662,1761,0,1
1,NewOrder,1654432699.728446,23386,0,1
1,NewOrder,1654432699.751858,16570,0,1
2,Payment,1654432699.768457,8155,0,1
1,NewOrder,1654432699.776636,16832,0,1
2,Payment,1654432699.793493,8326,0,1
2,Payment,1654432699.801842,8340,0,1
2,Payment,1654432699.810205,24836,0,1
1,NewOrder,1654432699.835072,16704,0,1
2,Payment,1654432699.851811,8284,0,1
5,StockLevel,1654432699.860115,2310,0,1
1,NewOrder,1654432699.862458,14419,0,1
2,Payment,1654432699.876893,8273,0,1
2,Payment,1654432699.885188,8318,0,1
2,Payment,1654432699.893530,8248,0,1
1,NewOrder,1654432699.901799,17309,0,1
2,Payment,1654432699.919134,7789,0,1
2,Payment,1654432699.926947,8313,0,1
1,NewOrder,1654432699.935282,16677,0,1
1,NewOrder,1654432699.951984,16699,0,1
2,Payment,1654432699.968709,8384,0,1
2,Payment,1654432699.977117,8242,0,1
1,NewOrder,1654432699.985377,16803,0,1
2,Payment,1654432700.002199,8241,0,1
5,StockLevel,1654432700.010465,2930,0,1
1,NewOrder,1654432700.013420,38738,0,1
1,NewOrder,1654432700.052185,16609,0,1
1,NewOrder,1654432700.068820,16686,0,1
1,NewOrder,1654432700.085533,16692,0,1
2,Payment,1654432700.102254,8324,0,1
2,Payment,1654432700.110608,8282,0,1
1,NewOrder,1654432700.118916,87707,0,1
4,Delivery,1654432700.206642,54091,0,1
1,NewOrder,1654432700.260768,8360,0,1
1,NewOrder,1654432700.269182,16695,0,1
2,Payment,1654432700.285906,8325,0,1
1,NewOrder,1654432700.294246,16701,0,1
2,Payment,1654432700.310965,99976,0,1
1,NewOrder,1654432700.410972,16675,0,1
2,Payment,1654432700.427674,8297,0,1
1,NewOrder,1654432700.435998,16665,0,1
1,NewOrder,1654432700.452698,16693,0,1
5,StockLevel,1654432700.469419,2399,0,1
2,Payment,1654432700.471839,5865,0,1
1,NewOrder,1654432700.477726,16616,0,1
1,NewOrder,1654432700.494367,16806,0,1
2,Payment,1654432700.511199,49960,0,1
1,NewOrder,1654432700.561177,30016,0,1
1,NewOrder,1654432700.591215,20002,0,1
1,NewOrder,1654432700.611281,16671,0,1
2,Payment,1654432700.628038,8211,0,1
3,OrderStatus,1654432700.636275,2141,0,1
1,NewOrder,1654432700.638436,14411,0,1
2,Payment,1654432700.652866,8359,0,1
1,NewOrder,1654432700.661252,25188,0,1
2,Payment,1654432700.686464,8022,0,1
1,NewOrder,1654432700.694501,8557,0,1
2,Payment,1654432700.703076,8188,0,1
2,Payment,1654432700.711273,8261,0,1
2,Payment,1654432700.719544,8417,0,1
1,NewOrder,1654432700.727990,16689,0,1
1,NewOrder,1654432700.744701,16668,0,1
2,Payment,1654432700.761391,8357,0,1
2,Payment,1654432700.769781,8281,0,1
1,NewOrder,1654432700.778087,75163,0,1
2,Payment,1654432700.853272,41757,0,1
1,NewOrder,1654432700.895075,16377,0,1
2,Payment,1654432700.911481,8463,0,1
1,NewOrder,1654432700.919966,24945,0,1
5,StockLevel,1654432700.944945,3072,0,1
1,NewOrder,1654432700.948055,38513,0,1
2,Payment,1654432700.986585,8256,0,1
2,Payment,1654432700.994857,8426,0,1
2,Payment,1654432701.003306,8338,0,1
2,Payment,1654432701.011664,8288,0,1
1,NewOrder,1654432701.019968,16806,0,1
1,NewOrder,1654432701.036801,16680,0,1
2,Payment,1654432701.053515,8192,0,1
1,NewOrder,1654432701.061729,41767,0,1
2,Payment,1654432701.103542,8178,0,1
2,Payment,1654432701.111747,8389,0,1
2,Payment,1654432701.120173,33069,0,1
2,Payment,1654432701.153265,33558,0,1
1,NewOrder,1654432701.186850,16634,0,1
1,NewOrder,1654432701.203510,25079,0,1
2,Payment,1654432701.228607,8242,0,1
1,NewOrder,1654432701.236866,8290,0,1
1,NewOrder,1654432701.245173,8380,0,1
2,Payment,1654432701.253570,8320,0,1
1,NewOrder,1654432701.261907,8378,0,1
4,Delivery,1654432701.270308,16876,0,1
1,NewOrder,1654432701.287201,8222,0,1
2,Payment,1654432701.295436,8410,0,1
1,NewOrder,1654432701.303868,16758,0,1
1,NewOrder,1654432701.320649,16635,0,1
1,NewOrder,1654432701.337307,16578,0,1
4,Delivery,1654432701.353916,25081,0,1
3,OrderStatus,1654432701.379017,898,0,1
1,NewOrder,1654432701.379926,15785,0,1
2,Payment,1654432701.395726,8894,0,1
1,NewOrder,1654432701.404636,7759,0,1
2,Payment,1654432701.412409,8245,0,1
1,NewOrder,1654432701.420662,8399,0,1
2,Payment,1654432701.429072,8388,0,1
1,NewOrder,1654432701.437483,16789,0,1
2,Payment,1654432701.454298,8346,0,1
3,OrderStatus,1654432701.462670,1846,0,1
2,Payment,1654432701.464545,6381,0,1
2,Payment,1654432701.470948,8229,0,1
1,NewOrder,1654432701.479198,16804,0,1
1,NewOrder,1654432701.496028,41634,0,1
4,Delivery,1654432701.537682,16736,0,1
1,NewOrder,1654432701.554433,8340,0,1
1,NewOrder,1654432701.562785,8367,0,1
1,NewOrder,1654432701.571165,8408,0,1
2,Payment,1654432701.579586,8182,0,1
2,Payment,1654432701.587780,8470,0,1
2,Payment,1654432701.596265,8224,0,1
1,NewOrder,1654432701.604502,8423,0,1
1,NewOrder,1654432701.612940,8308,0,1
5,StockLevel,1654432701.621264,1647,0,1
1,NewOrder,1654432701.622926,15020,0,1
2,Payment,1654432701.637968,8309,0,1
5,StockLevel,1654432701.646298,2271,0,1
5,StockLevel,1654432701.648588,2042,0,1
1,NewOrder,1654432701.650648,12353,0,1
5,StockLevel,1654432701.663033,1769,0,1
2,Payment,1654432701.664816,6483,0,1
1,NewOrder,1654432701.671311,8865,0,1
2,Payment,1654432701.680197,7825,0,1
2,Payment,1654432701.688037,8260,0,1
1,NewOrder,1654432701.696311,8460,0,1
1,NewOrder,1654432701.704794,16736,0,1
2,Payment,1654432701.721557,8270,0,1
1,NewOrder,1654432701.729850,16677,0,1
1,NewOrder,1654432701.746549,16694,0,1
2,Payment,1654432701.763271,8259,0,1
2,Payment,1654432701.771558,8362,0,1
1,NewOrder,1654432701.779947,33826,0,1
2,Payment,1654432701.813792,7677,0,1
1,NewOrder,1654432701.821482,8441,0,1
2,Payment,1654432701.829946,8421,0,1
1,NewOrder,1654432701.838388,7443,0,1
1,NewOrder,1654432701.845850,17483,0,1
1,NewOrder,1654432701.863362,16737,0,1
2,Payment,1654432701.880125,8321,0,1
2,Payment,1654432701.888473,8311,0,1
1,NewOrder,1654432701.896804,16633,0,1
3,OrderStatus,1654432701.913462,1699,0,1
5,StockLevel,1654432701.915182,2114,0,1
1,NewOrder,1654432701.917316,21104,0,1
1,NewOrder,1654432701.938437,16804,0,1
2,Payment,1654432701.955269,8285,0,1
1,NewOrder,1654432701.963577,16681,0,1
1,NewOrder,1654432701.980281,16720,0,1
2,Payment,1654432701.997026,8215,0,1
1,NewOrder,1654432702.005262,16719,0,1
1,NewOrder,1654432702.022005,16700,0,1
2,Payment,1654432702.038729,24933,0,1
1,NewOrder,1654432702.063687,16614,0,1
5,StockLevel,1654432702.080321,1762,0,1
1,NewOrder,1654432702.082096,15556,0,1
2,Payment,1654432702.097666,7676,0,1
2,Payment,1654432702.105362,8420,0,1
1,NewOrder,1654432702.113814,40730,0,1
2,Payment,1654432702.154568,37041,0,1
1,NewOrder,1654432702.191630,13781,0,1
1,NewOrder,1654432702.205430,33349,0,1
2,Payment,1654432702.238800,8219,0,1
2,Payment,1654432702.247036,8389,0,1
1,NewOrder,1654432702.255443,8292,0,1
1,NewOrder,1654432702.263753,8955,0,1
1,NewOrder,1654432702.272726,16191,0,1
1,NewOrder,1654432702.288935,8192,0,1
1,NewOrder,1654432702.297139,8405,0,1
1,NewOrder,1654432702.305560,8347,0,1
1,NewOrder,1654432702.313921,8336,0,1
2,Payment,1654432702.322285,8490,0,1
2,Payment,1654432702.330924,8111,0,1
2,Payment,1654432702.339052,8349,0,1
1,NewOrder,1654432702.347416,16779,0,1
4,Delivery,1654432702.364215,41670,0,1
2,Payment,1654432702.405906,8322,0,1
1,NewOrder,1654432702.414245,16692,0,1
2,Payment,1654432702.430955,8254,0,1
2,Payment,1654432702.439223,8334,0,1
2,Payment,1654432702.447568,8271,0,1
1,NewOrder,1654432702.455847,8362,0,1
2,Payment,1654432702.464220,8327,0,1
2,Payment,1654432702.472555,8459,0,1
2,Payment,1654432702.481022,8244,0,1
2,Payment,1654432702.489278,8289,0,1
1,NewOrder,1654432702.497576,33531,0,1
1,NewOrder,1654432702.531140,16621,0,1
2,Payment,1654432702.547784,26930,0,1
2,Payment,1654432702.574731,23127,0,1
1,NewOrder,1654432702.597876,16687,0,1
1,NewOrder,1654432702.614576,16741,0,1
1,NewOrder,1654432702.631330,8301,0,1
2,Payment,1654432702.639647,8294,0,1
2,Payment,1654432702.647956,8831,0,1
1,NewOrder,1654432702.656800,16193,0,1
1,NewOrder,1654432702.673009,16630,0,1
2,Payment,1654432702.689656,8253,0,1
2,Payment,1654432702.697923,8313,0,1
1,NewOrder,1654432702.706249,8340,0,1
1,NewOrder,1654432702.714612,8280,0,1
1,NewOrder,1654432702.722900,8389,0,1
1,NewOrder,1654432702.731298,8446,0,1
2,Payment,1654432702.739753,8319,0,1
2,Payment,1654432702.748094,8379,0,1
2,Payment,1654432702.756496,33479,0,1
2,Payment,1654432702.790002,8214,0,1
1,NewOrder,1654432702.798235,16559,0,1
1,NewOrder,1654432702.814817,16743,0,1
1,NewOrder,1654432702.831578,16648,0,1
1,NewOrder,1654432702.848241,16805,0,1
1,NewOrder,1654432702.865062,16513,0,1
1,NewOrder,1654432702.881592,41714,0,1
1,NewOrder,1654432702.923328,16724,0,1
2,Payment,1654432702.940070,8243,0,1
2,Payment,1654432702.948328,8404,0,1
2,Payment,1654432702.956743,8352,0,1
1,NewOrder,1654432702.965110,16620,0,1
1,NewOrder,1654432702.981746,16727,0,1
2,Payment,1654432702.998491,8387,0,1
1,NewOrder,1654432703.006892,66721,0,1
2,Payment,1654432703.073637,8144,0,1
2,Payment,1654432703.081798,8434,0,1
1,NewOrder,1654432703.090248,16578,0,1
2,Payment,1654432703.106854,8334,0,1
1,NewOrder,1654432703.115210,106357,0,1
2,Payment,1654432703.221584,20023,0,1
1,NewOrder,1654432703.241623,23727,0,1
1,NewOrder,1654432703.265365,16584,0,1
1,NewOrder,1654432703.281964,8316,0,1
1,NewOrder,1654432703.290291,8490,0,1
1,NewOrder,1654432703.298790,8233,0,1
1,NewOrder,1654432703.307032,8407,0,1
2,Payment,1654432703.315449,8297,0,1
1,NewOrder,1654432703.323754,25108,0,1
1,NewOrder,1654432703.348875,8302,0,1
2,Payment,1654432703.357189,8412,0,1
2,Payment,1654432703.365620,8888,0,1
2,Payment,1654432703.374524,8301,0,1
1,NewOrder,1654432703.382839,16723,0,1
2,Payment,1654432703.399581,8317,0,1
1,NewOrder,1654432703.407915,166935,0,1
1,NewOrder,1654432703.574879,24838,0,1
1,NewOrder,1654432703.599739,16626,0,1
2,Payment,1654432703.616385,8256,0,1
1,NewOrder,1654432703.624657,16823,0,1
1,NewOrder,1654432703.641497,17091,0,1
4,Delivery,1654432703.658606,24597,0,1
2,Payment,1654432703.683224,8331,0,1
1,NewOrder,1654432703.691573,16645,0,1
2,Payment,1654432703.708237,8409,0,1
1,NewOrder,1654432703.716661,16657,0,1
1,NewOrder,1654432703.733335,16597,0,1
1,NewOrder,1654432703.749950,16672,0,1
2,Payment,1654432703.766639,24983,0,1
1,NewOrder,1654432703.791639,8337,0,1
2,Payment,1654432703.799991,8288,0,1
2,Payment,1654432703.808290,8378,0,1
2,Payment,1654432703.816683,8364,0,1
4,Delivery,1654432703.825063,25159,0,1
3,OrderStatus,1654432703.850247,1765,0,1
1,NewOrder,1654432703.852028,14863,0,1
1,NewOrder,1654432703.866914,16635,0,1
1,NewOrder,1654432703.883567,33360,0,1
2,Payment,1654432703.916945,8253,0,1
1,NewOrder,1654432703.925215,16680,0,1
5,StockLevel,1654432703.941912,2069,0,1
2,Payment,1654432703.943994,6252,0,1
2,Payment,1654432703.950260,8314,0,1
1,NewOrder,1654432703.958584,16831,0,1
1,NewOrder,1654432703.975439,8237,0,1
2,Payment,1654432703.983702,8264,0,1
1,NewOrder,1654432703.991973,8377,0,1
1,NewOrder,1654432704.000366,8286,0,1
2,Payment,1654432704.008667,8393,0,1
1,NewOrder,1654432704.017078,33434,0,1
2,Payment,1654432704.050528,8204,0,1
2,Payment,1654432704.058749,8377,0,1
2,Payment,1654432704.067141,8356,0,1
2,Payment,1654432704.075507,8266,0,1
5,StockLevel,1654432704.083785,2009,0,1
2,Payment,1654432704.085808,6779,0,1
2,Payment,1654432704.092600,7974,0,1
1,NewOrder,1654432704.100591,25070,0,1
2,Payment,1654432704.125689,37888,0,1
1,NewOrder,1654432704.163596,68736,0,1
1,NewOrder,1654432704.232356,9897,0,1
2,Payment,1654432704.242266,8319,0,1
1,NewOrder,1654432704.250598,8317,0,1
1,NewOrder,1654432704.258927,16757,0,1
1,NewOrder,1654432704.275702,16716,0,1
2,Payment,1654432704.292435,8222,0,1
1,NewOrder,1654432704.300664,8495,0,1
3,OrderStatus,1654432704.309191,725,0,1
2,Payment,1654432704.309924,7562,0,1
2,Payment,1654432704.317494,8231,0,1
1,NewOrder,1654432704.325733,8469,0,1
2,Payment,1654432704.334224,24971,0,1
1,NewOrder,1654432704.359224,16795,0,1
1,NewOrder,1654432704.376039,24893,0,1
5,StockLevel,1654432704.400976,2407,0,1
1,NewOrder,1654432704.403396,14198,0,1
1,NewOrder,1654432704.417604,33573,0,1
1,NewOrder,1654432704.451198,33283,0,1
4,Delivery,1654432704.484502,24991,0,1
1,NewOrder,1654432704.509509,16714,0,1
1,NewOrder,1654432704.526238,16704,0,1
1,NewOrder,1654432704.542978,25217,0,1
2,Payment,1654432704.568216,8176,0,1
2,Payment,1654432704.576408,8284,0,1
1,NewOrder,1654432704.584707,16746,0,1
1,NewOrder,1654432704.601482,16671,0,1
2,Payment,1654432704.618170,8266,0,1
4,Delivery,1654432704.626450,25078,0,1
1,NewOrder,1654432704.651541,17188,0,1
3,OrderStatus,1654432704.668743,1276,0,1
3,OrderStatus,1654432704.670030,1124,0,1
2,Payment,1654432704.671164,5376,0,1
1,NewOrder,1654432704.676549,16699,0,1
2,Payment,1654432704.693261,8292,0,1
1,NewOrder,1654432704.701561,8472,0,1
1,NewOrder,1654432704.710046,16694,0,1
2,Payment,1654432704.726754,8312,0,1
1,NewOrder,1654432704.735079,16715,0,1
1,NewOrder,1654432704.751808,16694,0,1
4,Delivery,1654432704.768516,33363,0,1
1,NewOrder,1654432704.801893,16679,0,1
1,NewOrder,1654432704.818583,8370,0,1
1,NewOrder,1654432704.826963,16644,0,1
1,NewOrder,1654432704.843619,8375,0,1
2,Payment,1654432704.852009,8278,0,1
2,Payment,1654432704.860302,8300,0,1
5,StockLevel,1654432704.868618,1598,0,1
2,Payment,1654432704.870228,18837,0,1
1,NewOrder,1654432704.889079,33353,0,1
2,Payment,1654432704.922446,8397,0,1
1,NewOrder,1654432704.930852,8336,0,1
2,Payment,1654432704.939196,8156,0,1
2,Payment,1654432704.947358,8376,0,1
2,Payment,1654432704.955741,8369,0,1
1,NewOrder,1654432704.964121,8354,0,1
2,Payment,1654432704.972484,8348,0,1
2,Payment,1654432704.980842,8329,0,1
1,NewOrder,1654432704.989182,16719,0,1
1,NewOrder,1654432705.005915,8281,0,1
2,Payment,1654432705.014207,33467,0,1
1,NewOrder,1654432705.047687,8210,0,1
2,Payment,1654432705.055906,8419,0,1
2,Payment,1654432705.064338,8316,0,1
2,Payment,1654432705.072668,8342,0,1
2,Payment,1654432705.081022,25045,0,1
2,Payment,1654432705.106087,8282,0,1
1,NewOrder,1654432705.114387,108932,0,1
2,Payment,1654432705.223333,41060,0,1
2,Payment,1654432705.264409,8279,0,1
2,Payment,1654432705.272700,8325,0,1
4,Delivery,1654432705.281038,16831,0,1
2,Payment,1654432705.297880,33334,0,1
1,NewOrder,1654432705.331229,8365,0,1
1,NewOrder,1654432705.339606,8814,0,1
1,NewOrder,1654432705.348436,16221,0,1
2,Payment,1654432705.364674,8345,0,1
1,NewOrder,1654432705.373035,25015,0,1
2,Payment,1654432705.398066,8260,0,1
3,OrderStatus,1654432705.406347,1522,0,1
2,Payment,1654432705.407881,6809,0,1
2,Payment,1654432705.414705,8314,0,1
2,Payment,1654432705.423031,8326,0,1
2,Payment,1654432705.431370,8348,0,1
1,NewOrder,1654432705.439732,41763,0,1
1,NewOrder,1654432705.481509,8178,0,1
4,Delivery,1654432705.489704,16831,0,1
5,StockLevel,1654432705.506545,1474,0,1
2,Payment,1654432705.508025,15323,0,1
2,Payment,1654432705.523357,8204,0,1
2,Payment,1654432705.531571,8400,0,1
1,NewOrder,1654432705.539984,16697,0,1
1,NewOrder,1654432705.556697,16683,0,1
1,NewOrder,1654432705.573395,24962,0,1
2,Payment,1654432705.598369,8341,0,1
1,NewOrder,1654432705.606722,16800,0,1
1,NewOrder,1654432705.623532,8174,0,1
2,Payment,1654432705.631714,8436,0,1
1,NewOrder,1654432705.640188,8220,0,1
1,NewOrder,1654432705.648433,8355,0,1
1,NewOrder,1654432705.656809,8291,0,1
2,Payment,1654432705.665109,8454,0,1
2,Payment,1654432705.673577,8294,0,1
2,Payment,1654432705.681884,8389,0,1
2,Payment,1654432705.690285,8267,0,1
1,NewOrder,1654432705.698572,33474,0,1
2,Payment,1654432705.732064,8240,0,1
2,Payment,1654432705.740317,8347,0,1
2,Payment,1654432705.748677,8250,0,1
1,NewOrder,1654432705.756941,16780,0,1
1,NewOrder,1654432705.773735,16640,0,1
2,Payment,1654432705.790390,8273,0,1
1,NewOrder,1654432705.798676,16726,0,1
1,NewOrder,1654432705.815416,41807,0,1
1,NewOrder,1654432705.857242,41886,0,1
2,Payment,1654432705.899147,7960,0,1
1,NewOrder,1654432705.907125,16694,0,1
1,NewOrder,1654432705.923837,25005,0,1
2,Payment,1654432705.948857,35279,0,1
2,Payment,1654432705.984153,6378,0,1
1,NewOrder,1654432705.990543,4539,0,1
1,NewOrder,1654432705.995092,12135,0,1
1,NewOrder,1654432706.007241,8242,0,1
1,NewOrder,1654432706.015494,16801,0,1
1,NewOrder,1654432706.032306,16671,0,1
2,Payment,1654432706.048988,8439,0,1
2,Payment,1654432706.057443,8267,0,1
3,OrderStatus,1654432706.065723,1209,0,1
2,Payment,1654432706.066945,7069,0,1
